GEOID,year,white
01073002306,2013,2688.0
01073002400,2013,766.0
01073002700,2013,1432.0
01073002900,2013,32.0
01073003001,2013,818.0
01073003002,2013,111.0
01073003100,2013,91.0
01073003200,2013,10.0
01073003300,2013,2.0
01073003400,2013,142.0
01073003500,2013,339.0
01073003600,2013,245.0
01073003700,2013,206.0
01073003802,2013,382.0
01073003803,2013,83.0
01073003900,2013,0.0
01073004000,2013,23.0
01073004200,2013,74.0
01073004500,2013,1559.0
01073004701,2013,3271.0
01073004702,2013,2918.0
01073004800,2013,1759.0
01073004901,2013,872.0
01073004902,2013,1740.0
01073005000,2013,1633.0
01073005101,2013,26.0
01073005103,2013,120.0
01073005104,2013,627.0
01073005200,2013,37.0
01073005302,2013,1722.0
01073005500,2013,496.0
01073005600,2013,3933.0
01073005701,2013,60.0
01073005702,2013,84.0
01073005800,2013,987.0
01073005903,2013,1450.0
01073005905,2013,1125.0
01073005907,2013,552.0
01073005908,2013,782.0
01073005909,2013,273.0
01073005910,2013,319.0
01073010001,2013,3383.0
01073010002,2013,3553.0
01073010100,2013,21.0
01073010200,2013,833.0
01073010301,2013,484.0
01073010302,2013,63.0
01073010401,2013,789.0
01073010402,2013,680.0
01073010500,2013,285.0
01073010602,2013,442.0
01073010603,2013,255.0
01073010701,2013,1004.0
01073010702,2013,3758.0
01073010703,2013,2095.0
01073010704,2013,3298.0
01073010705,2013,3337.0
01073010706,2013,3239.0
01073010801,2013,5296.0
01073010802,2013,3466.0
01073010803,2013,3181.0
01073010804,2013,2834.0
01073010805,2013,6824.0
01073010900,2013,1520.0
01073011001,2013,4678.0
01073011002,2013,956.0
01073011104,2013,3804.0
01073011107,2013,10063.0
01073011108,2013,3986.0
01073011109,2013,3460.0
01073011110,2013,4739.0
01073011111,2013,6594.0
01073011205,2013,1765.0
01073011206,2013,5064.0
01073011207,2013,1576.0
01073011208,2013,2833.0
01073011209,2013,590.0
01073011210,2013,1385.0
01073011301,2013,2490.0
01073011302,2013,6172.0
01073011400,2013,6182.0
01073011500,2013,5185.0
01073011600,2013,3842.0
01073011703,2013,7438.0
01073011704,2013,3975.0
01073011705,2013,6337.0
01073011706,2013,1944.0
01073011802,2013,2673.0
01073011803,2013,1266.0
01073011804,2013,531.0
01073011901,2013,1723.0
01073011904,2013,51.0
01073012001,2013,1987.0
01073012002,2013,3957.0
01073012103,2013,1901.0
01073012104,2013,1808.0
01073012200,2013,2887.0
01073012302,2013,3676.0
01073012304,2013,1549.0
01073012305,2013,3211.0
01073012401,2013,237.0
01073012402,2013,1314.0
01073012403,2013,1942.0
01073012500,2013,2608.0
01073012602,2013,2088.0
01073012701,2013,1809.0
01073012703,2013,4755.0
01073012704,2013,1947.0
01073012802,2013,2414.0
01073012803,2013,3920.0
01073012905,2013,3767.0
01073012906,2013,5216.0
01073012907,2013,3806.0
01073012908,2013,2028.0
01073012910,2013,2666.0
01073012911,2013,5539.0
01073012912,2013,1404.0
01073012913,2013,1215.0
01073012914,2013,1814.0
01073012915,2013,5100.0
01073013002,2013,8.0
01073013100,2013,159.0
01073013200,2013,314.0
01073013300,2013,276.0
01073013400,2013,455.0
01073013601,2013,213.0
01073013801,2013,138.0
01073013901,2013,462.0
01073013902,2013,1525.0
01073014001,2013,3954.0
01073014002,2013,3077.0
01073014102,2013,4405.0
01073014104,2013,1632.0
01073014105,2013,1110.0
01073014203,2013,8989.0
01073014204,2013,7545.0
01073014301,2013,1655.0
01073014302,2013,3074.0
01073014404,2013,3819.0
01073014405,2013,3032.0
01073014406,2013,5006.0
01073014408,2013,1797.0
01073014409,2013,2835.0
01073014410,2013,3754.0
01073014412,2013,3850.0
01073014413,2013,7258.0
01113030200,2013,836.0
01113030300,2013,2547.0
01113030401,2013,3896.0
01113030402,2013,2101.0
01113030500,2013,1730.0
01113030600,2013,1622.0
01113030700,2013,999.0
01113030800,2013,79.0
01113030901,2013,5563.0
01113030902,2013,3755.0
01113031000,2013,2786.0
01113031100,2013,253.0
01113031200,2013,2295.0
01115040103,2013,7799.0
01115040104,2013,5466.0
01115040105,2013,3577.0
01115040106,2013,5350.0
01115040201,2013,4817.0
01115040203,2013,4573.0
01115040204,2013,6174.0
01115040205,2013,5275.0
01115040300,2013,5032.0
01115040401,2013,3663.0
01115040402,2013,3428.0
01115040501,2013,10573.0
01115040502,2013,7694.0
01117030102,2013,3183.0
01117030103,2013,844.0
01117030211,2013,2554.0
01117030212,2013,1717.0
01117030213,2013,3597.0
01117030214,2013,6796.0
01117030215,2013,3358.0
01117030216,2013,4979.0
01117030217,2013,4894.0
01117030303,2013,5892.0
01117030304,2013,5214.0
01117030305,2013,3975.0
01117030306,2013,2784.0
01117030314,2013,2142.0
01117030315,2013,3787.0
01117030316,2013,4431.0
01117030317,2013,3131.0
01117030319,2013,1284.0
01117030320,2013,4388.0
01117030330,2013,4627.0
01117030331,2013,4101.0
01117030332,2013,927.0
01117030333,2013,3907.0
01117030334,2013,3552.0
01117030336,2013,5065.0
01117030337,2013,1211.0
01117030340,2013,4697.0
01117030341,2013,1395.0
01117030342,2013,2326.0
01117030344,2013,2017.0
01117030345,2013,2443.0
01117030405,2013,733.0
01117030406,2013,2234.0
01117030407,2013,1465.0
01117030408,2013,2378.0
01117030501,2013,4957.0
01117030502,2013,1752.0
01117030604,2013,4756.0
01117030605,2013,5261.0
01117030607,2013,4763.0
01117030608,2013,2519.0
01117030609,2013,5827.0
01117030701,2013,3381.0
01117030703,2013,3240.0
01117030704,2013,3472.0
01117030800,2013,3423.0
01117030900,2013,2371.0
01117980000,2013,26.0
01127020100,2013,2801.0
01127020200,2013,3880.0
01127020300,2013,5630.0
01127020400,2013,1728.0
01127020600,2013,2462.0
01127020700,2013,3201.0
01127020800,2013,5039.0
01127020900,2013,4229.0
01127021000,2013,3583.0
01127021100,2013,3440.0
01127021200,2013,3504.0
01127021300,2013,3389.0
01127021400,2013,3511.0
01127021500,2013,2815.0
01127021600,2013,1221.0
01127021700,2013,4045.0
01127021800,2013,3142.0
01127021900,2013,2412.0
04013010101,2013,4785.0
04013010102,2013,4210.0
04013030401,2013,3500.0
04013030402,2013,3429.0
04013040502,2013,4242.0
04013040506,2013,5278.0
04013040507,2013,6186.0
04013040512,2013,1534.0
04013040513,2013,2933.0
04013040514,2013,2838.0
04013040515,2013,3160.0
04013040516,2013,2395.0
04013040517,2013,4942.0
04013040518,2013,4696.0
04013040519,2013,3561.0
04013040520,2013,3038.0
04013040521,2013,3977.0
04013040522,2013,4371.0
04013040523,2013,2862.0
04013040524,2013,1370.0
04013040525,2013,2986.0
04013040526,2013,2289.0
04013040527,2013,3871.0
04013040528,2013,6159.0
04013040529,2013,2790.0
04013040530,2013,3122.0
04013040531,2013,2606.0
04013050603,2013,2269.0
04013050604,2013,1939.0
04013050605,2013,3696.0
04013050606,2013,4835.0
04013050607,2013,3645.0
04013050608,2013,3589.0
04013050609,2013,2257.0
04013050610,2013,3657.0
04013050611,2013,1782.0
04013050701,2013,1991.0
04013050702,2013,2058.0
04013060801,2013,1960.0
04013060802,2013,1198.0
04013060901,2013,1972.0
04013060902,2013,539.0
04013060903,2013,1689.0
04013060904,2013,1509.0
04013061009,2013,4294.0
04013061010,2013,3726.0
04013061011,2013,2757.0
04013061012,2013,4352.0
04013061013,2013,2701.0
04013061014,2013,2747.0
04013061015,2013,3293.0
04013061016,2013,2644.0
04013061017,2013,1363.0
04013061018,2013,4348.0
04013061019,2013,1750.0
04013061020,2013,2089.0
04013061021,2013,812.0
04013061022,2013,4472.0
04013061023,2013,5729.0
04013061024,2013,1129.0
04013061025,2013,4266.0
04013061026,2013,4049.0
04013061027,2013,3206.0
04013061028,2013,1550.0
04013061029,2013,4237.0
04013061030,2013,5534.0
04013061031,2013,1689.0
04013061032,2013,4257.0
04013061033,2013,4848.0
04013061034,2013,4156.0
04013061035,2013,3816.0
04013061036,2013,2061.0
04013061037,2013,3212.0
04013061038,2013,2322.0
04013061039,2013,2671.0
04013061040,2013,2332.0
04013061041,2013,1710.0
04013061042,2013,1702.0
04013061043,2013,1172.0
04013061044,2013,4070.0
04013061045,2013,3894.0
04013061046,2013,2392.0
04013061047,2013,1978.0
04013061100,2013,1756.0
04013061200,2013,1116.0
04013061300,2013,867.0
04013061401,2013,172.0
04013061402,2013,715.0
04013071503,2013,4489.0
04013071504,2013,3467.0
04013071505,2013,5568.0
04013071506,2013,3704.0
04013071509,2013,4371.0
04013071510,2013,3306.0
04013071511,2013,2273.0
04013071512,2013,4640.0
04013071513,2013,1490.0
04013071514,2013,2964.0
04013071515,2013,3056.0
04013071516,2013,2653.0
04013071517,2013,2726.0
04013071600,2013,2004.0
04013071701,2013,1767.0
04013071702,2013,3076.0
04013071801,2013,4522.0
04013071802,2013,3219.0
04013071903,2013,3655.0
04013071906,2013,2716.0
04013071909,2013,2775.0
04013071910,2013,3650.0
04013071911,2013,1898.0
04013071912,2013,1112.0
04013071913,2013,2222.0
04013071914,2013,1200.0
04013071915,2013,1469.0
04013082002,2013,2082.0
04013082007,2013,957.0
04013082008,2013,779.0
04013082009,2013,1248.0
04013082010,2013,541.0
04013082012,2013,1464.0
04013082016,2013,1097.0
04013082017,2013,989.0
04013082018,2013,686.0
04013082019,2013,1489.0
04013082020,2013,2039.0
04013082021,2013,1031.0
04013082022,2013,1396.0
04013082023,2013,2183.0
04013082024,2013,1699.0
04013082025,2013,767.0
04013082026,2013,1916.0
04013082027,2013,1239.0
04013082028,2013,1172.0
04013082203,2013,706.0
04013082204,2013,831.0
04013082205,2013,1123.0
04013082206,2013,644.0
04013082207,2013,705.0
04013082208,2013,306.0
04013082209,2013,266.0
04013082210,2013,1395.0
04013082211,2013,1058.0
04013083000,2013,709.0
04013092305,2013,2690.0
04013092306,2013,3740.0
04013092307,2013,2534.0
04013092308,2013,3857.0
04013092309,2013,3251.0
04013092311,2013,1487.0
04013092312,2013,2600.0
04013092401,2013,1304.0
04013092402,2013,1619.0
04013092500,2013,1189.0
04013092600,2013,1095.0
04013092705,2013,1033.0
04013092708,2013,901.0
04013092709,2013,2697.0
04013092710,2013,2362.0
04013092711,2013,1561.0
04013092712,2013,1410.0
04013092713,2013,1673.0
04013092715,2013,1040.0
04013092716,2013,840.0
04013092717,2013,604.0
04013092718,2013,1225.0
04013092719,2013,1927.0
04013092720,2013,2045.0
04013092721,2013,1409.0
04013092723,2013,2395.0
04013092724,2013,2612.0
04013092801,2013,675.0
04013092802,2013,662.0
04013092900,2013,389.0
04013093001,2013,1353.0
04013093002,2013,1259.0
04013093101,2013,994.0
04013093104,2013,941.0
04013093105,2013,945.0
04013093106,2013,1119.0
04013093200,2013,1247.0
04013103205,2013,2628.0
04013103206,2013,2294.0
04013103207,2013,2396.0
04013103208,2013,2875.0
04013103209,2013,4393.0
04013103210,2013,5325.0
04013103211,2013,3775.0
04013103212,2013,3765.0
04013103214,2013,3455.0
04013103215,2013,2422.0
04013103216,2013,4668.0
04013103217,2013,5341.0
04013103219,2013,2637.0
04013103220,2013,2288.0
04013103302,2013,4106.0
04013103303,2013,2793.0
04013103304,2013,971.0
04013103305,2013,866.0
04013103306,2013,1270.0
04013103400,2013,3415.0
04013103501,2013,2160.0
04013103502,2013,5123.0
04013103604,2013,2514.0
04013103605,2013,5146.0
04013103606,2013,3092.0
04013103607,2013,3798.0
04013103608,2013,2482.0
04013103609,2013,3109.0
04013103611,2013,4829.0
04013103612,2013,3556.0
04013103614,2013,2709.0
04013103615,2013,1581.0
04013103701,2013,2658.0
04013103702,2013,2150.0
04013103900,2013,3755.0
04013104000,2013,3643.0
04013104100,2013,4731.0
04013104202,2013,4266.0
04013104203,2013,3800.0
04013104204,2013,2038.0
04013104205,2013,2884.0
04013104206,2013,2171.0
04013104207,2013,3411.0
04013104212,2013,4855.0
04013104214,2013,1991.0
04013104215,2013,3283.0
04013104216,2013,3172.0
04013104217,2013,4074.0
04013104218,2013,2585.0
04013104219,2013,2458.0
04013104221,2013,3778.0
04013104222,2013,3946.0
04013104223,2013,1416.0
04013104224,2013,4403.0
04013104225,2013,3370.0
04013104226,2013,3212.0
04013104227,2013,1190.0
04013104301,2013,2269.0
04013104302,2013,1796.0
04013104401,2013,2590.0
04013104402,2013,1053.0
04013104501,2013,812.0
04013104502,2013,1289.0
04013104600,2013,1920.0
04013104701,2013,1395.0
04013104702,2013,1964.0
04013104801,2013,2730.0
04013104802,2013,4898.0
04013104900,2013,3403.0
04013105002,2013,2183.0
04013105003,2013,4340.0
04013105004,2013,2645.0
04013105101,2013,4035.0
04013105102,2013,3322.0
04013105103,2013,2643.0
04013105200,2013,3766.0
04013105300,2013,3540.0
04013105400,2013,2632.0
04013105501,2013,673.0
04013105502,2013,500.0
04013105503,2013,873.0
04013105601,2013,1354.0
04013105602,2013,3182.0
04013105701,2013,2003.0
04013105702,2013,1454.0
04013105800,2013,2616.0
04013105900,2013,3172.0
04013106001,2013,671.0
04013106002,2013,1162.0
04013106003,2013,1512.0
04013106100,2013,3648.0
04013106200,2013,2892.0
04013106300,2013,3334.0
04013106400,2013,2074.0
04013106501,2013,2279.0
04013106502,2013,2609.0
04013106600,2013,2716.0
04013106701,2013,1366.0
04013106702,2013,768.0
04013106703,2013,1460.0
04013106801,2013,818.0
04013106802,2013,1717.0
04013106900,2013,3087.0
04013107000,2013,2044.0
04013107101,2013,1292.0
04013107102,2013,584.0
04013107201,2013,858.0
04013107202,2013,1122.0
04013107300,2013,1929.0
04013107400,2013,2545.0
04013107500,2013,2780.0
04013107601,2013,1853.0
04013107602,2013,2126.0
04013107700,2013,2712.0
04013107800,2013,2133.0
04013107900,2013,3483.0
04013108000,2013,2955.0
04013108100,2013,1598.0
04013108200,2013,2614.0
04013108301,2013,3085.0
04013108302,2013,2353.0
04013108400,2013,2747.0
04013108501,2013,926.0
04013108502,2013,2407.0
04013108601,2013,641.0
04013108602,2013,1428.0
04013108802,2013,1112.0
04013108901,2013,1299.0
04013108902,2013,2293.0
04013109001,2013,785.0
04013109002,2013,712.0
04013109003,2013,404.0
04013109101,2013,687.0
04013109102,2013,468.0
04013109200,2013,872.0
04013109300,2013,642.0
04013109400,2013,1189.0
04013109500,2013,1136.0
04013109601,2013,1006.0
04013109602,2013,1056.0
04013109603,2013,848.0
04013109604,2013,523.0
04013109701,2013,526.0
04013109702,2013,809.0
04013109703,2013,376.0
04013109704,2013,307.0
04013109705,2013,221.0
04013109801,2013,464.0
04013109802,2013,711.0
04013109900,2013,689.0
04013110001,2013,753.0
04013110002,2013,485.0
04013110100,2013,451.0
04013110400,2013,2808.0
04013110501,2013,1979.0
04013110502,2013,1146.0
04013110600,2013,2300.0
04013110701,2013,772.0
04013110702,2013,1381.0
04013110801,2013,2191.0
04013110802,2013,1223.0
04013110901,2013,1571.0
04013110902,2013,2132.0
04013111000,2013,2342.0
04013111100,2013,3369.0
04013111201,2013,2008.0
04013111202,2013,591.0
04013111203,2013,560.0
04013111204,2013,923.0
04013111300,2013,2526.0
04013111401,2013,1066.0
04013111402,2013,969.0
04013111501,2013,131.0
04013111502,2013,1161.0
04013111601,2013,636.0
04013111602,2013,328.0
04013111700,2013,2767.0
04013111800,2013,2843.0
04013111900,2013,1754.0
04013112100,2013,189.0
04013112201,2013,218.0
04013112202,2013,674.0
04013112301,2013,208.0
04013112302,2013,484.0
04013112401,2013,361.0
04013112402,2013,224.0
04013112502,2013,386.0
04013112503,2013,939.0
04013112504,2013,420.0
04013112505,2013,555.0
04013112507,2013,129.0
04013112508,2013,496.0
04013112509,2013,1066.0
04013112510,2013,758.0
04013112511,2013,1134.0
04013112512,2013,334.0
04013112513,2013,886.0
04013112514,2013,881.0
04013112601,2013,343.0
04013112602,2013,518.0
04013112700,2013,158.0
04013112900,2013,1787.0
04013113000,2013,1317.0
04013113100,2013,1323.0
04013113201,2013,444.0
04013113202,2013,238.0
04013113203,2013,454.0
04013113300,2013,1023.0
04013113400,2013,130.0
04013113501,2013,590.0
04013113502,2013,155.0
04013113601,2013,811.0
04013113602,2013,353.0
04013113700,2013,1734.0
04013113801,2013,736.0
04013113802,2013,0.0
04013113900,2013,100.0
04013114000,2013,545.0
04013114100,2013,861.0
04013114200,2013,273.0
04013114301,2013,519.0
04013114302,2013,78.0
04013114401,2013,94.0
04013114402,2013,110.0
04013114500,2013,277.0
04013114600,2013,84.0
04013114703,2013,1728.0
04013114800,2013,377.0
04013114900,2013,206.0
04013115200,2013,341.0
04013115300,2013,313.0
04013115400,2013,276.0
04013115500,2013,465.0
04013115600,2013,434.0
04013115700,2013,552.0
04013115801,2013,637.0
04013115802,2013,216.0
04013115900,2013,409.0
04013116000,2013,691.0
04013116100,2013,172.0
04013116202,2013,752.0
04013116203,2013,1524.0
04013116204,2013,904.0
04013116205,2013,1400.0
04013116300,2013,692.0
04013116400,2013,261.0
04013116500,2013,314.0
04013116602,2013,625.0
04013116603,2013,2023.0
04013116604,2013,822.0
04013116605,2013,1120.0
04013116606,2013,815.0
04013116607,2013,337.0
04013116608,2013,1494.0
04013116609,2013,1580.0
04013116610,2013,1068.0
04013116611,2013,1707.0
04013116612,2013,1481.0
04013116613,2013,1413.0
04013116702,2013,1037.0
04013116703,2013,825.0
04013116704,2013,2953.0
04013116707,2013,2122.0
04013116708,2013,4079.0
04013116709,2013,1236.0
04013116710,2013,3551.0
04013116711,2013,1131.0
04013116712,2013,4160.0
04013116713,2013,4476.0
04013116714,2013,2697.0
04013116715,2013,1684.0
04013116717,2013,1824.0
04013116718,2013,1658.0
04013116719,2013,4755.0
04013116720,2013,2116.0
04013116721,2013,2775.0
04013116725,2013,4345.0
04013116727,2013,3112.0
04013116728,2013,3809.0
04013116729,2013,3396.0
04013116730,2013,1045.0
04013116731,2013,2621.0
04013116732,2013,1201.0
04013116733,2013,308.0
04013116800,2013,1099.0
04013116900,2013,223.0
04013117000,2013,1511.0
04013117100,2013,1682.0
04013117200,2013,82.0
04013117300,2013,65.0
04013216806,2013,2696.0
04013216807,2013,4657.0
04013216809,2013,4417.0
04013216810,2013,850.0
04013216813,2013,4186.0
04013216816,2013,4855.0
04013216818,2013,5836.0
04013216819,2013,6111.0
04013216820,2013,3947.0
04013216821,2013,4823.0
04013216822,2013,3340.0
04013216826,2013,4309.0
04013216829,2013,4192.0
04013216830,2013,2756.0
04013216831,2013,2274.0
04013216832,2013,1754.0
04013216833,2013,3759.0
04013216834,2013,2154.0
04013216835,2013,1755.0
04013216836,2013,3029.0
04013216837,2013,4344.0
04013216838,2013,3609.0
04013216839,2013,3233.0
04013216840,2013,4636.0
04013216841,2013,2890.0
04013216842,2013,3231.0
04013216843,2013,2973.0
04013216844,2013,2912.0
04013216845,2013,1379.0
04013216846,2013,5855.0
04013216847,2013,5107.0
04013216848,2013,5276.0
04013216849,2013,5521.0
04013216850,2013,2844.0
04013216851,2013,3098.0
04013216852,2013,2676.0
04013216853,2013,3875.0
04013216901,2013,2545.0
04013216902,2013,3326.0
04013217001,2013,3944.0
04013217002,2013,4657.0
04013217101,2013,2256.0
04013217102,2013,2054.0
04013217201,2013,847.0
04013217203,2013,2520.0
04013217204,2013,2040.0
04013217300,2013,2543.0
04013217400,2013,2588.0
04013217501,2013,1701.0
04013217502,2013,1927.0
04013217600,2013,2884.0
04013217700,2013,3728.0
04013217800,2013,4718.0
04013217900,2013,3138.0
04013218000,2013,3918.0
04013218100,2013,1383.0
04013218200,2013,2596.0
04013218300,2013,3091.0
04013318400,2013,2266.0
04013318501,2013,2305.0
04013318700,2013,2068.0
04013318800,2013,3292.0
04013318900,2013,4009.0
04013319000,2013,5108.0
04013319101,2013,1188.0
04013319103,2013,1891.0
04013319104,2013,2300.0
04013319201,2013,2142.0
04013319202,2013,1444.0
04013319300,2013,1187.0
04013319401,2013,3870.0
04013319402,2013,2992.0
04013319403,2013,3160.0
04013319404,2013,2299.0
04013319500,2013,4074.0
04013319600,2013,3891.0
04013319703,2013,2366.0
04013319704,2013,828.0
04013319705,2013,2107.0
04013319706,2013,1855.0
04013319800,2013,4072.0
04013319902,2013,1820.0
04013319903,2013,4426.0
04013319904,2013,3399.0
04013319905,2013,3374.0
04013319906,2013,2228.0
04013319907,2013,1882.0
04013319908,2013,1173.0
04013319909,2013,1831.0
04013319910,2013,2987.0
04013320001,2013,2335.0
04013320002,2013,250.0
04013320007,2013,3633.0
04013320100,2013,1781.0
04013420104,2013,4074.0
04013420105,2013,4353.0
04013420107,2013,5631.0
04013420108,2013,1273.0
04013420109,2013,2975.0
04013420110,2013,4316.0
04013420111,2013,2984.0
04013420112,2013,2557.0
04013420113,2013,2316.0
04013420114,2013,2584.0
04013420115,2013,1775.0
04013420116,2013,2014.0
04013420202,2013,4036.0
04013420206,2013,3514.0
04013420207,2013,2338.0
04013420208,2013,3663.0
04013420209,2013,3644.0
04013420210,2013,4242.0
04013420211,2013,3518.0
04013420212,2013,2553.0
04013420213,2013,2624.0
04013420214,2013,2933.0
04013420215,2013,964.0
04013420216,2013,3031.0
04013420301,2013,1762.0
04013420302,2013,4340.0
04013420303,2013,3042.0
04013420304,2013,837.0
04013420401,2013,2460.0
04013420402,2013,1491.0
04013420501,2013,3289.0
04013420503,2013,2009.0
04013420504,2013,2222.0
04013420602,2013,3717.0
04013420603,2013,2730.0
04013420604,2013,3233.0
04013420704,2013,3934.0
04013420705,2013,3151.0
04013420706,2013,3165.0
04013420707,2013,2431.0
04013420708,2013,3110.0
04013420709,2013,3029.0
04013420710,2013,2300.0
04013420800,2013,2771.0
04013420901,2013,1979.0
04013420902,2013,2156.0
04013421001,2013,2048.0
04013421002,2013,1411.0
04013421101,2013,1997.0
04013421102,2013,3160.0
04013421201,2013,3042.0
04013421202,2013,2215.0
04013421302,2013,2061.0
04013421303,2013,1806.0
04013421304,2013,1237.0
04013421400,2013,1326.0
04013421501,2013,912.0
04013421502,2013,1364.0
04013421601,2013,1826.0
04013421602,2013,1286.0
04013421701,2013,2731.0
04013421702,2013,1685.0
04013421801,2013,1180.0
04013421802,2013,1608.0
04013421901,2013,1113.0
04013421902,2013,1246.0
04013422001,2013,1071.0
04013422002,2013,924.0
04013422102,2013,1924.0
04013422103,2013,1787.0
04013422104,2013,2473.0
04013422105,2013,1591.0
04013422106,2013,1769.0
04013422107,2013,1713.0
04013422203,2013,2677.0
04013422204,2013,2148.0
04013422205,2013,976.0
04013422209,2013,4183.0
04013422210,2013,3719.0
04013422211,2013,2113.0
04013422212,2013,2884.0
04013422213,2013,1851.0
04013422215,2013,1224.0
04013422216,2013,4012.0
04013422217,2013,2661.0
04013422218,2013,1539.0
04013422219,2013,2009.0
04013422220,2013,1557.0
04013422221,2013,2375.0
04013422222,2013,1279.0
04013422301,2013,1492.0
04013422302,2013,2871.0
04013422304,2013,1591.0
04013422305,2013,4579.0
04013422307,2013,2844.0
04013422308,2013,3465.0
04013422309,2013,3732.0
04013422401,2013,1490.0
04013422402,2013,3254.0
04013422403,2013,3719.0
04013422404,2013,3827.0
04013422501,2013,3735.0
04013422502,2013,3277.0
04013422503,2013,3769.0
04013422504,2013,3458.0
04013422506,2013,4317.0
04013422507,2013,3628.0
04013422508,2013,3180.0
04013422509,2013,3693.0
04013422510,2013,2652.0
04013422511,2013,2169.0
04013422512,2013,4412.0
04013422513,2013,3603.0
04013422514,2013,2759.0
04013422606,2013,8462.0
04013422607,2013,3471.0
04013422609,2013,2712.0
04013422610,2013,2599.0
04013422615,2013,5181.0
04013422616,2013,4418.0
04013422617,2013,5075.0
04013422618,2013,2879.0
04013422620,2013,2723.0
04013422621,2013,3471.0
04013422622,2013,3608.0
04013422623,2013,3518.0
04013422624,2013,2968.0
04013422625,2013,2988.0
04013422626,2013,2614.0
04013422627,2013,2858.0
04013422628,2013,2616.0
04013422629,2013,2124.0
04013422630,2013,3791.0
04013422631,2013,2658.0
04013422632,2013,3157.0
04013422633,2013,1957.0
04013422634,2013,2575.0
04013422635,2013,1576.0
04013422636,2013,1505.0
04013422637,2013,2798.0
04013422638,2013,2333.0
04013422639,2013,3777.0
04013422640,2013,3780.0
04013422641,2013,3790.0
04013422642,2013,3995.0
04013422643,2013,4503.0
04013422644,2013,6080.0
04013422646,2013,5578.0
04013522800,2013,1257.0
04013522901,2013,2634.0
04013522903,2013,718.0
04013522904,2013,801.0
04013523002,2013,2079.0
04013523003,2013,3450.0
04013523005,2013,3261.0
04013523006,2013,3299.0
04013523102,2013,1903.0
04013523103,2013,3220.0
04013523104,2013,1625.0
04013610000,2013,5626.0
04013610100,2013,722.0
04013610200,2013,5703.0
04013610300,2013,7191.0
04013610400,2013,4912.0
04013610500,2013,6035.0
04013610600,2013,4632.0
04013610700,2013,6486.0
04013610800,2013,2635.0
04013610900,2013,5175.0
04013611000,2013,2008.0
04013611100,2013,2969.0
04013611200,2013,4412.0
04013611300,2013,3471.0
04013611400,2013,5041.0
04013611500,2013,5120.0
04013611600,2013,2670.0
04013611700,2013,4798.0
04013611800,2013,6411.0
04013611900,2013,2139.0
04013612000,2013,2453.0
04013612200,2013,3037.0
04013612300,2013,5425.0
04013612400,2013,5829.0
04013612500,2013,3881.0
04013612600,2013,1921.0
04013612700,2013,2201.0
04013612800,2013,1895.0
04013612900,2013,2187.0
04013613000,2013,2858.0
04013613100,2013,2501.0
04013613200,2013,3177.0
04013613300,2013,6640.0
04013613400,2013,3574.0
04013613500,2013,3860.0
04013613600,2013,3453.0
04013613700,2013,4235.0
04013613800,2013,3617.0
04013613900,2013,4997.0
04013614000,2013,3658.0
04013614100,2013,4217.0
04013614200,2013,3950.0
04013614300,2013,2101.0
04013614400,2013,2954.0
04013614500,2013,3174.0
04013614600,2013,4716.0
04013614700,2013,1930.0
04013614800,2013,2832.0
04013614900,2013,2710.0
04013615000,2013,5626.0
04013615100,2013,3254.0
04013615200,2013,4958.0
04013615300,2013,2317.0
04013615400,2013,2536.0
04013615500,2013,2708.0
04013615600,2013,3182.0
04013615700,2013,2271.0
04013615800,2013,3851.0
04013615900,2013,3393.0
04013616000,2013,1394.0
04013616100,2013,2528.0
04013616200,2013,2462.0
04013616300,2013,1407.0
04013616400,2013,3239.0
04013616500,2013,1936.0
04013616600,2013,4229.0
04013616700,2013,3294.0
04013616800,2013,4729.0
04013616900,2013,3684.0
04013617000,2013,4683.0
04013617100,2013,1870.0
04013617200,2013,2341.0
04013617300,2013,2459.0
04013617400,2013,6271.0
04013617500,2013,2997.0
04013617600,2013,4036.0
04013617700,2013,2335.0
04013617800,2013,2284.0
04013617900,2013,2060.0
04013618000,2013,3831.0
04013618100,2013,3475.0
04013618200,2013,2874.0
04013618300,2013,2503.0
04013618400,2013,2710.0
04013618500,2013,2853.0
04013618600,2013,2912.0
04013618700,2013,2078.0
04013618800,2013,3057.0
04013618900,2013,4680.0
04013619000,2013,2518.0
04013619100,2013,1650.0
04013619200,2013,2861.0
04013619300,2013,2890.0
04013619400,2013,2469.0
04013619500,2013,4254.0
04013619600,2013,1464.0
04013619700,2013,2788.0
04013619800,2013,3477.0
04013619900,2013,4790.0
04013723303,2013,24.0
04013723304,2013,1955.0
04013723305,2013,389.0
04013723306,2013,1708.0
04013723307,2013,1677.0
04013723308,2013,5215.0
04013810000,2013,1248.0
04013810100,2013,5166.0
04013810200,2013,2073.0
04013810300,2013,3674.0
04013810400,2013,2797.0
04013810500,2013,3395.0
04013810600,2013,4378.0
04013810700,2013,3557.0
04013810800,2013,3054.0
04013810900,2013,3659.0
04013811000,2013,2121.0
04013811100,2013,1550.0
04013811200,2013,1184.0
04013811300,2013,1870.0
04013811400,2013,3565.0
04013811500,2013,1571.0
04013811600,2013,2459.0
04013811700,2013,2693.0
04013811800,2013,1390.0
04013811900,2013,3420.0
04013812000,2013,1623.0
04013812100,2013,3765.0
04013812200,2013,4747.0
04013812300,2013,2857.0
04013812400,2013,2874.0
