id,year,bus
124,1998,5745585
124,1999,6919522
124,2000,6826879
124,2001,7002312
124,2002,6966103
124,2003,6567316
124,2004,6268926
124,2005,7372388
124,2006,7708840
124,2007,8644456
124,2008,9701697
124,2009,10236540
124,2010,8623771
124,2011,8202260
124,2012,9273784
124,2013,9489110
124,2014,9213344
124,2015,9702716
124,2016,9474394
124,2017,9187675
125,1991,0
125,1992,0
125,1993,0
125,1994,0
125,1995,0
125,1996,0
125,1997,0
125,1998,0
125,1999,0
125,2000,0
125,2001,0
125,2002,0
125,2003,0
125,2004,0
125,2005,0
125,2006,0
125,2007,0
125,2008,0
125,2009,23114
125,2010,43407
125,2011,106262
125,2012,151504
125,2013,206557
125,2014,247861
125,2015,261225
125,2016,240088
125,2017,244400
126,1991,21583428
126,1992,21712408
126,1993,18724993
126,1994,15856699
126,1995,14070771
126,1996,15617782
126,1997,15617740
126,1998,15624112
126,1999,13240418
126,2000,13543384
126,2001,15140321
126,2002,13664384
126,2003,11843548
126,2004,11345661
126,2005,12415055
126,2006,13449342
126,2007,14724023
126,2008,13595343
126,2009,13232881
126,2010,13583303
126,2011,12191071
126,2012,9352988
126,2013,8032266
126,2014,8476693
126,2015,8340232
126,2016,8654143
126,2017,7945344
127,1991,1045208
127,1992,960354
127,1993,904080
127,1994,928270
127,1995,959525
127,1996,919800
127,1997,687297
127,1998,632450
127,1999,633938
127,2000,513106
127,2001,715262
127,2002,493106
127,2003,475672
127,2004,463023
127,2005,464797
127,2006,491404
127,2007,558481
127,2008,591887
127,2009,609022
127,2010,575162
127,2011,585641
127,2012,656155
127,2013,579156
127,2014,416269
127,2015,399117
127,2016,487768
127,2017,521693
128,1991,23789863
128,1992,23024362
128,1993,23101063
128,1994,22369435
128,1995,21436326
128,1996,20484881
128,1997,19186273
128,1998,19765737
128,1999,20535766
128,2000,22346752
128,2001,19822429
128,2002,18661006
128,2003,18142026
128,2004,17590498
128,2005,18057230
128,2006,18042628
128,2007,18207585
128,2008,20387141
128,2009,21399200
128,2010,20446161
128,2011,21229706
128,2012,23490112
128,2013,23270057
128,2014,21602392
128,2015,21714180
128,2016,22680510
128,2017,21602535
129,1991,19385420
129,1992,18788498
129,1993,18479404
129,1994,17891980
129,1995,18740193
129,1996,15167944
129,1997,15250838
129,1998,16816826
129,1999,17472822
129,2000,17701954
129,2001,16846899
129,2002,17166448
129,2003,13549511
129,2004,12789638
129,2005,12508700
129,2006,12974403
129,2007,12718250
129,2008,13831689
129,2009,13578441
129,2010,13443001
129,2011,13896882
129,2012,14698648
129,2013,14429543
129,2014,14621291
129,2015,14868818
129,2016,15976850
129,2017,15431157
130,1991,874159
130,1992,1834069
130,1993,1843856
130,1994,1305116
130,1995,967078
130,1996,556563
130,1997,695856
130,1998,485306
130,1999,620458
130,2000,613380
130,2001,595292
130,2002,514757
130,2003,537983
130,2004,528758
130,2005,542124
130,2006,832958
130,2007,1453656
130,2008,871067
130,2009,893991
130,2010,763559
130,2011,1255909
130,2012,1765110
130,2013,1796869
130,2014,1862831
130,2015,1755176
130,2016,1696091
130,2017,1637001
131,1991,62446231
131,1992,60949631
131,1993,56101398
131,1994,61322329
131,1995,63482259
131,1996,55165111
131,1997,51101091
131,1998,55855580
131,1999,54265270
131,2000,50649344
131,2001,49060052
131,2002,48297526
131,2003,46658612
131,2004,38202444
131,2005,0
131,2006,6372721
131,2007,7262749
131,2008,7948227
131,2009,9988466
131,2010,9096536
131,2011,11466445
131,2012,16388042
131,2013,12915657
131,2014,11321890
131,2015,11150026
131,2016,10371236
131,2017,10502170
132,1991,0
132,1992,0
132,1993,0
132,1994,0
132,1995,0
132,1996,0
132,1997,0
132,1998,0
132,1999,3932141
132,2000,3650037
132,2001,3620240
132,2002,3991961
132,2003,4113859
132,2004,4192084
132,2005,3058393
132,2006,2237344
132,2007,1943315
132,2008,2045281
132,2009,1981986
132,2010,1911928
132,2011,1979917
132,2012,2076395
132,2013,2202965
132,2014,2193241
132,2015,2174871
132,2016,2106447
132,2017,2045636
133,1991,3575454
133,1992,3814368
133,1993,3868307
133,1994,3590451
133,1995,3426414
133,1996,3299320
133,1997,3250425
133,1998,3300157
133,1999,4264782
133,2000,4283124
133,2001,3256872
133,2002,3112405
133,2003,3098320
133,2004,3409919
133,2005,3546761
133,2006,3937310
133,2007,4092639
133,2008,4567679
133,2009,5019646
133,2010,5236722
133,2011,5777326
133,2012,6441622
133,2013,6393835
133,2014,6186694
133,2015,5667736
133,2016,5372061
133,2017,4715776
134,1991,0
134,1992,0
134,1993,0
134,1994,0
134,1995,0
134,1996,0
134,1997,0
134,1998,0
134,1999,0
134,2000,0
134,2001,0
134,2002,0
134,2003,0
134,2004,0
134,2005,1767209
134,2006,1793209
134,2007,2392475
134,2008,1951620
134,2009,2162414
134,2010,2402598
134,2011,2617040
134,2012,2944732
134,2013,3163750
134,2014,3219266
134,2015,3427746
134,2016,3470342
134,2017,3513361
135,1991,4048222
135,1992,4645111
135,1993,4770625
135,1994,3981721
135,1995,3674008
135,1996,3324046
135,1997,3324095
135,1998,3849612
135,1999,4331380
135,2000,4331245
135,2001,5540128
135,2002,5840646
135,2003,3959551
135,2004,3821454
135,2005,2607690
135,2006,2841449
135,2007,2778173
135,2008,2519526
135,2009,2684087
135,2010,2747678
135,2011,2713045
135,2012,2839179
135,2013,2847559
135,2014,2858895
135,2015,3100993
135,2016,3193729
135,2017,3129122
136,1991,0
136,1992,0
136,1993,0
136,1994,0
136,1995,0
136,1996,0
136,1997,0
136,1998,0
136,1999,0
136,2000,0
136,2001,0
136,2002,0
136,2003,0
136,2004,0
136,2005,0
136,2006,0
136,2007,0
136,2008,0
136,2009,0
136,2010,0
136,2011,0
136,2012,226266
136,2013,256547
136,2014,268610
136,2015,282639
136,2016,265514
136,2017,240204
137,1991,18457037
137,1992,16416332
137,1993,18180511
137,1994,17299305
137,1995,15893258
137,1996,17627842
137,1997,17287034
137,1998,15739805
137,1999,17218782
137,2000,17991935
137,2001,15570060
137,2002,15245374
137,2003,16582715
137,2004,16510993
137,2005,16236219
137,2006,17386429
137,2007,17765650
137,2008,18407317
137,2009,21575374
137,2010,20383630
137,2011,19702472
137,2012,19943953
137,2013,20328265
137,2014,19713449
137,2015,19657931
137,2016,15743501
137,2017,16388315
138,1991,0
138,1992,0
138,1993,0
138,1994,0
138,1995,0
138,1996,0
138,1997,0
138,1998,0
138,1999,0
138,2000,0
138,2001,0
138,2002,0
138,2003,0
138,2004,0
138,2005,0
138,2006,0
138,2007,0
138,2008,0
138,2009,0
138,2010,0
138,2011,0
138,2012,0
138,2013,0
138,2014,0
138,2015,0
138,2016,0
138,2017,0
139,1991,72815706
139,1992,72985610
139,1993,76306576
139,1994,77671403
139,1995,72959750
139,1996,69079287
139,1997,68634884
139,1998,71822553
139,1999,66236147
139,2000,66602820
139,2001,70384025
139,2002,73524474
139,2003,69100627
139,2004,61297980
139,2005,67406827
139,2006,70384355
139,2007,71749456
139,2008,69759895
139,2009,77329670
139,2010,73158620
139,2011,73765232
139,2012,76296597
139,2013,69242214
139,2014,66285449
139,2015,69327213
139,2016,68314175
139,2017,65276018
140,1991,6048936
140,1992,6348066
140,1993,5899090
140,1994,5282509
140,1995,5686128
140,1996,2950668
140,1997,0
140,1998,406738
140,1999,2550784
140,2000,2640505
140,2001,2661980
140,2002,2878464
140,2003,3630617
140,2004,4034627
140,2005,3686392
140,2006,3541683
140,2007,3124269
140,2008,3083764
140,2009,2805110
140,2010,2446464
140,2011,2430135
140,2012,2734046
140,2013,3144561
140,2014,3227622
140,2015,3149944
140,2016,2981571
140,2017,2697933
141,1991,0
141,1992,0
141,1993,0
141,1994,0
141,1995,0
141,1996,0
141,1997,0
141,1998,0
141,1999,0
141,2000,0
141,2001,0
141,2002,0
141,2003,0
141,2004,0
141,2005,0
141,2006,0
141,2007,0
141,2008,0
141,2009,0
141,2010,0
141,2011,0
141,2012,0
141,2013,0
141,2014,0
141,2015,0
141,2016,0
141,2017,0
142,1991,14769377
142,1992,14804172
142,1993,14278454
142,1994,13657726
142,1995,13607538
142,1996,12810786
142,1997,13060085
142,1998,13476690
142,1999,12922692
142,2000,13036657
142,2001,12154036
142,2002,12517422
142,2003,13434312
142,2004,12648335
142,2005,12928234
142,2006,12415288
142,2007,12006539
142,2008,17473578
142,2009,16918131
142,2010,17058925
142,2011,17506956
142,2012,22547758
142,2013,19975013
142,2014,17194927
142,2015,17107040
142,2016,16561701
142,2017,15774702
143,1991,3242163
143,1992,3242163
143,1993,2884861
143,1994,2902816
143,1995,2896197
143,1996,2639940
143,1997,2639940
143,1998,2645369
143,1999,3016895
143,2000,3086690
143,2001,3004543
143,2002,2836180
143,2003,2840421
143,2004,2850504
143,2005,2281375
143,2006,2451742
143,2007,2351145
143,2008,2543514
143,2009,2688967
143,2010,2523860
143,2011,2476428
143,2012,2797563
143,2013,2995606
143,2014,3132104
143,2015,2986736
143,2016,2906433
143,2017,2807351
144,1991,3637987
144,1992,3470199
144,1993,3728068
144,1994,3338307
144,1995,3111975
144,1996,3299177
144,1997,3460449
144,1998,3581328
144,1999,3903756
144,2000,4240994
144,2001,4777960
144,2002,5208455
144,2003,5427949
144,2004,5273942
144,2005,6069439
144,2006,7048057
144,2007,7745112
144,2008,8619972
144,2009,8865687
144,2010,9307111
144,2011,10314137
144,2012,11473737
144,2013,12039079
144,2014,12065266
144,2015,11519913
144,2016,11034704
144,2017,10577804
