id,year,upt
119,2010,11504847
119,2011,10616855
119,2012,10034906
119,2013,10460246
119,2014,9354609
119,2015,8097475
119,2016,7762476
119,2017,7235669
120,1991,0
120,1992,0
120,1993,0
120,1994,0
120,1995,0
120,1996,0
120,1997,0
120,1998,0
120,1999,0
120,2000,0
120,2001,0
120,2002,0
120,2003,0
120,2004,0
120,2005,0
120,2006,0
120,2007,0
120,2008,0
120,2009,0
120,2010,0
120,2011,0
120,2012,0
120,2013,0
120,2014,0
120,2015,0
120,2016,41378
120,2017,49648
121,1991,24539348
121,1992,27282533
121,1993,25079220
121,1994,24754456
121,1995,25104923
121,1996,24422454
121,1997,24928744
121,1998,24722362
121,1999,23654118
121,2000,24648992
121,2001,25946194
121,2002,28330400
121,2003,31704638
121,2004,26627295
121,2005,38234400
121,2006,38594690
121,2007,41349702
121,2008,41713708
121,2009,37218977
121,2010,38363856
121,2011,40487616
121,2012,42365346
121,2013,44281254
121,2014,46279409
121,2015,46721585
121,2016,45521914
121,2017,45078919
122,1991,22846202
122,1992,24911770
122,1993,22204493
122,1994,25243924
122,1995,19840654
122,1996,17910824
122,1997,16359096
122,1998,16882257
122,1999,17372032
122,2000,15881941
122,2001,16551767
122,2002,15021903
122,2003,13263377
122,2004,15523157
122,2005,15382863
122,2006,15024304
122,2007,15684026
122,2008,15593412
122,2009,15916087
122,2010,16210650
122,2011,15112842
122,2012,17186176
122,2013,16869560
122,2014,15031883
122,2015,14684241
122,2016,14087286
122,2017,13074972
123,1991,0
123,1992,0
123,1993,0
123,1994,0
123,1995,0
123,1996,0
123,1997,0
123,1998,0
123,1999,0
123,2000,0
123,2001,0
123,2002,0
123,2003,0
123,2004,0
123,2005,0
123,2006,0
123,2007,0
123,2008,0
123,2009,0
123,2010,0
123,2011,0
123,2012,106368
123,2013,219550
123,2014,244504
123,2015,224486
123,2016,202428
123,2017,209801
124,1991,8163533
124,1992,8359952
124,1993,6553687
124,1994,7125477
124,1995,6715329
124,1996,7983538
124,1997,6888556
124,1998,5955085
124,1999,7005617
124,2000,6924695
124,2001,7120433
124,2002,7078734
124,2003,6839972
124,2004,6410833
124,2005,7542602
124,2006,7910897
124,2007,8855724
124,2008,10016885
124,2009,10572693
124,2010,8942499
124,2011,8547382
124,2012,9654912
124,2013,9874459
124,2014,9619309
124,2015,10131340
124,2016,9915984
124,2017,9645840
125,1991,0
125,1992,0
125,1993,0
125,1994,0
125,1995,0
125,1996,0
125,1997,0
125,1998,0
125,1999,0
125,2000,0
125,2001,0
125,2002,0
125,2003,0
125,2004,0
125,2005,0
125,2006,0
125,2007,225131
125,2008,293758
125,2009,417094
125,2010,472936
125,2011,597974
125,2012,719539
125,2013,734651
125,2014,757888
125,2015,787699
125,2016,780936
125,2017,803957
126,1991,21680298
126,1992,21811093
126,1993,18835153
126,1994,15996757
126,1995,14164356
126,1996,15714166
126,1997,15723820
126,1998,15861488
126,1999,13485043
126,2000,13790533
126,2001,15423050
126,2002,13966814
126,2003,12155215
126,2004,11675561
126,2005,12762725
126,2006,13824556
126,2007,15137874
126,2008,14079464
126,2009,13785039
126,2010,14185511
126,2011,12818930
126,2012,10010323
126,2013,8783578
126,2014,9272358
126,2015,9133126
126,2016,9401735
126,2017,8687699
127,1991,1058043
127,1992,970546
127,1993,914258
127,1994,939470
127,1995,970845
127,1996,930635
127,1997,698537
127,1998,644200
127,1999,641582
127,2000,525881
127,2001,729272
127,2002,508116
127,2003,493547
127,2004,470683
127,2005,472800
127,2006,500372
127,2007,566631
127,2008,602736
127,2009,619208
127,2010,584902
127,2011,593650
127,2012,664701
127,2013,585831
127,2014,422535
127,2015,405520
127,2016,495364
127,2017,532004
128,1991,31897380
128,1992,31594656
128,1993,31310183
128,1994,30618881
128,1995,29042462
128,1996,27644100
128,1997,26129523
128,1998,27013002
128,1999,26907072
128,2000,28964189
128,2001,26233594
128,2002,24519171
128,2003,24062619
128,2004,23134377
128,2005,23504709
128,2006,23758048
128,2007,24145786
128,2008,26173336
128,2009,28329904
128,2010,26799624
128,2011,27437658
128,2012,30754679
128,2013,29750299
128,2014,26402909
128,2015,26301333
128,2016,28079525
128,2017,26501597
129,1991,19385420
129,1992,18788498
129,1993,18479404
129,1994,17891980
129,1995,18740193
129,1996,15167944
129,1997,15250838
129,1998,16816826
129,1999,17472822
129,2000,17701954
129,2001,16846899
129,2002,17166448
129,2003,13549511
129,2004,12789638
129,2005,12508700
129,2006,12974403
129,2007,12718250
129,2008,13831689
129,2009,13578441
129,2010,13443001
129,2011,13896882
129,2012,14698648
129,2013,14429543
129,2014,14621291
129,2015,14868818
129,2016,15976850
129,2017,15431157
130,1991,2021401
130,1992,2614236
130,1993,2821445
130,1994,2268910
130,1995,1928017
130,1996,1393716
130,1997,1505358
130,1998,1271874
130,1999,1413574
130,2000,1396956
130,2001,1376134
130,2002,1334936
130,2003,1441961
130,2004,1446963
130,2005,1527015
130,2006,1862741
130,2007,2523595
130,2008,1999909
130,2009,1938971
130,2010,1746954
130,2011,2243268
130,2012,2739409
130,2013,3101135
130,2014,3256290
130,2015,3122915
130,2016,3108035
130,2017,2975346
131,1991,70784334
131,1992,68030850
131,1993,62704890
131,1994,68780829
131,1995,70769668
131,1996,60745318
131,1997,56992675
131,1998,62553369
131,1999,60518147
131,2000,56246742
131,2001,54491656
131,2002,53943547
131,2003,53316933
131,2004,47496471
131,2005,0
131,2006,7016485
131,2007,8712186
131,2008,12273303
131,2009,15468641
131,2010,16043744
131,2011,20634592
131,2012,23812738
131,2013,21785237
131,2014,19467590
131,2015,19637287
131,2016,19765652
131,2017,19888262
132,1991,0
132,1992,0
132,1993,0
132,1994,0
132,1995,0
132,1996,0
132,1997,0
132,1998,0
132,1999,4013367
132,2000,3723617
132,2001,3700808
132,2002,4070826
132,2003,4199535
132,2004,4281819
132,2005,3126398
132,2006,2293307
132,2007,2001762
132,2008,2104408
132,2009,2055495
132,2010,1991892
132,2011,2063010
132,2012,3147203
132,2013,3187487
132,2014,3186967
132,2015,3049382
132,2016,3069964
132,2017,3000503
133,1991,3608499
133,1992,3900979
133,1993,3974232
133,1994,3770010
133,1995,3649363
133,1996,3548879
133,1997,3488907
133,1998,3539834
133,1999,4264782
133,2000,4574066
133,2001,3578741
133,2002,3267636
133,2003,3228452
133,2004,3555406
133,2005,3702432
133,2006,4049995
133,2007,4136928
133,2008,4567679
133,2009,5394201
133,2010,5643624
133,2011,6233838
133,2012,6908735
133,2013,6795916
133,2014,6596035
133,2015,5994537
133,2016,5816412
133,2017,5189043
134,1991,0
134,1992,0
134,1993,0
134,1994,0
134,1995,0
134,1996,0
134,1997,0
134,1998,0
134,1999,0
134,2000,0
134,2001,0
134,2002,0
134,2003,0
134,2004,45819
134,2005,1819891
134,2006,1832871
134,2007,2431211
134,2008,1993365
134,2009,2206366
134,2010,2473386
134,2011,2699931
134,2012,3029431
134,2013,3232905
134,2014,3443836
134,2015,3644419
134,2016,3703390
134,2017,3738629
135,1991,4197813
135,1992,4804592
135,1993,4935550
135,1994,4149923
135,1995,3844483
135,1996,3487691
135,1997,3477988
135,1998,4005472
135,1999,4485257
135,2000,4485152
135,2001,5703660
135,2002,5990492
135,2003,4121656
135,2004,3978366
135,2005,2672509
135,2006,2903844
135,2007,2839806
135,2008,2583572
135,2009,2743675
135,2010,2805659
135,2011,2776507
135,2012,2902811
135,2013,2912425
135,2014,2927013
135,2015,3166452
135,2016,3265299
135,2017,3205600
136,1991,0
136,1992,0
136,1993,0
136,1994,0
136,1995,0
136,1996,0
136,1997,0
136,1998,0
136,1999,0
136,2000,0
136,2001,0
136,2002,0
136,2003,0
136,2004,0
136,2005,0
136,2006,0
136,2007,0
136,2008,0
136,2009,0
136,2010,0
136,2011,0
136,2012,235005
136,2013,265000
136,2014,277475
136,2015,290939
136,2016,274074
136,2017,248738
137,1991,18672912
137,1992,16639002
137,1993,18452395
137,1994,17590774
137,1995,16161851
137,1996,17906148
137,1997,17536397
137,1998,16018345
137,1999,17528057
137,2000,18304073
137,2001,15864784
137,2002,15529186
137,2003,16872423
137,2004,16853287
137,2005,16620475
137,2006,17814633
137,2007,18205425
137,2008,18857804
137,2009,22044269
137,2010,20847575
137,2011,20186845
137,2012,20464273
137,2013,20873221
137,2014,20272980
137,2015,21289419
137,2016,17271308
137,2017,17858491
138,1991,0
138,1992,0
138,1993,0
138,1994,0
138,1995,0
138,1996,0
138,1997,0
138,1998,0
138,1999,0
138,2000,0
138,2001,0
138,2002,0
138,2003,0
138,2004,0
138,2005,0
138,2006,0
138,2007,0
138,2008,0
138,2009,0
138,2010,26017
138,2011,40995
138,2012,70145
138,2013,32442
138,2014,39196
138,2015,39102
138,2016,121268
138,2017,120540
139,1991,72815706
139,1992,72985610
139,1993,76306576
139,1994,77671403
139,1995,72959750
139,1996,69104764
139,1997,68825965
139,1998,72509407
139,1999,66880103
139,2000,67286923
139,2001,71114823
139,2002,74260190
139,2003,69848768
139,2004,62044251
139,2005,68163430
139,2006,71168263
139,2007,72557307
139,2008,70641895
139,2009,78244128
139,2010,74041211
139,2011,74706100
139,2012,77276485
139,2013,70243916
139,2014,67449151
139,2015,70501835
139,2016,69553686
139,2017,66559963
140,1991,6242308
140,1992,6547996
140,1993,6097517
140,1994,5467371
140,1995,5874940
140,1996,3032808
140,1997,0
140,1998,500992
140,1999,2699576
140,2000,2751574
140,2001,2774948
140,2002,2991360
140,2003,3755874
140,2004,4181392
140,2005,3833954
140,2006,3678559
140,2007,3253691
140,2008,3223156
140,2009,2942097
140,2010,2562785
140,2011,2546602
140,2012,2855602
140,2013,3257575
140,2014,3343699
140,2015,3260851
140,2016,3093510
140,2017,2800117
141,1991,0
141,1992,0
141,1993,0
141,1994,0
141,1995,0
141,1996,0
141,1997,0
141,1998,0
141,1999,0
141,2000,0
141,2001,0
141,2002,0
141,2003,0
141,2004,0
141,2005,0
141,2006,0
141,2007,0
141,2008,112102
141,2009,105955
141,2010,97658
141,2011,91251
141,2012,94668
141,2013,97228
141,2014,96130
141,2015,84860
141,2016,83624
141,2017,71347
142,1991,14917664
142,1992,14940931
142,1993,14403828
142,1994,13781312
142,1995,13739449
142,1996,12949426
142,1997,13232929
142,1998,13679167
142,1999,13148602
142,2000,13239189
142,2001,12347890
142,2002,12689991
142,2003,13601203
142,2004,12806666
142,2005,13101562
142,2006,12609640
142,2007,12184734
142,2008,17652858
142,2009,17099834
142,2010,17238595
142,2011,17675192
142,2012,22714997
142,2013,20144367
142,2014,17373842
142,2015,17292513
142,2016,16754592
142,2017,15973342
143,1991,3415420
143,1992,3430028
143,1993,3091460
143,1994,3120544
143,1995,3139541
143,1996,2859966
143,1997,2802619
143,1998,2829511
143,1999,3231596
143,2000,3306392
143,2001,3217948
143,2002,3042820
143,2003,3047825
143,2004,3058672
143,2005,2482071
143,2006,2661245
143,2007,2563571
143,2008,2774826
143,2009,2920946
143,2010,2717917
143,2011,2614112
143,2012,2954043
143,2013,3155745
143,2014,3288203
143,2015,3112346
143,2016,3027683
143,2017,2926380
144,1991,3779947
144,1992,3618962
144,1993,3908217
144,1994,3515708
144,1995,3299279
144,1996,3473465
144,1997,3636856
144,1998,3798746
144,1999,4272061
144,2000,4643034
144,2001,5203625
144,2002,5597857
144,2003,5825836
144,2004,5676898
144,2005,6468365
144,2006,7461775
144,2007,8192599
144,2008,9078469
144,2009,9336708
144,2010,9773397
144,2011,10817509
144,2012,11980418
144,2013,12506289
144,2014,12524771
144,2015,11961912
144,2016,11446068
144,2017,10972970
