taname,msaid,year,upt,bus_upt,rail_upt,vrm,bus_vrm,rail_vrm,minimum_headways,avg_speed,bus_speed,rail_speed,operating_expenses_total,fare_revenue,avg_fare,bus_avg_fare,rail_avg_fare,farebox_recovery,bus_recovery,rail_recovery,miles_between_failures,state_gas_price_per_gal,trips_per_capita,upt_per_vrm,bus_vrm_per_ride,rail_vrm_per_ride,avg_trip_length_mi
Ride-On Montgomery County Transit,47900,2018,21594040.0,21594040.0,,13294018.0,13294018.0,,25.08760563186431,12.64364171387974,12.64364171387974,,118857849.0,21663817.0,1.0032313082683926,1.0032313082683926,,0.18226660824057148,0.18226660824057148,,71952.84474885845,,22.221188606027926,1.6243426178601534,1.6243426178601534,,3.7630057645535526
Fairfax Connector,47900,2006,9529056.0,9529056.0,,7144546.0,7144546.0,,17.6909424789124,15.273989383421805,15.273989383421805,,36905973.0,5306628.0,0.6961114511238049,0.6961114511238049,,0.1437877819939878,0.1437877819939878,,,3.4344270833333335,9.486981238208545,1.333752487561841,1.333752487561841,,7.062964369188301
Fairfax Connector,47900,2007,9717392.0,9717392.0,,7069557.0,7069557.0,,33.31806559619917,15.077250692594623,15.077250692594623,,36795841.0,5129383.0,0.638705676379012,0.638705676379012,,0.13940116221287074,0.13940116221287074,,,3.5049344000000002,9.367867495861896,1.3745404415014972,1.3745404415014972,,7.309362326846545
Fairfax Connector,47900,2008,9810228.0,9810228.0,,7101742.0,7101742.0,,33.739954875957146,14.888722567444045,14.888722567444045,,46870401.0,3607786.0,0.430276403361879,0.430276403361879,,0.076973653372413,0.076973653372413,,213504.84210526315,3.965862642857142,9.108846796657382,1.3813833282031367,1.3813833282031367,,7.756438484406274
Fairfax Connector,47900,2009,9576635.0,9576635.0,,6803738.0,6803738.0,,41.78697213396018,14.297441953806809,14.297441953806809,,42535055.0,4260209.0,0.5204797436677914,0.5204797436677914,,0.10015759942005482,0.10015759942005482,,208399.86486486485,2.755038,9.117487449529161,1.4075549352429502,1.4075549352429502,,7.5100408442004944
Fairfax Connector,47900,2010,9629993.0,9629993.0,,7714381.0,7714381.0,,37.730728551186225,14.597272181970592,14.597272181970592,,58123839.0,3139058.0,0.37486181973341,0.37486181973341,,0.05400637765857138,0.05400637765857138,,240601.48648648648,3.452615428571428,9.115556565240643,1.2483170068991924,1.2483170068991924,,8.195849571230218
Fairfax Connector,47900,2011,10283313.0,10283313.0,,8195479.0,8195479.0,,37.00548446667494,14.632510663521916,14.632510663521916,,62730890.0,5203778.0,0.5667659206716746,0.5667659206716746,,0.08295399602970721,0.08295399602970721,,296878.6,4.276899200000001,9.7339760609976,1.2547543590801709,1.2547543590801709,,7.6160218015341945
Fairfax Connector,47900,2012,10895833.0,10895833.0,,8667419.0,8667419.0,,34.865407877575905,14.844622830875048,14.844622830875048,,67916358.0,5730412.0,0.5732603537517509,0.5732603537517509,,0.0843745478813808,0.0843745478813808,,84746.95535714286,4.3123039357142865,2.375491467852105,1.2571023738439322,1.2571023738439322,,6.948421382743293
Fairfax Connector,47900,2013,10650401.0,10650401.0,,9515092.0,9515092.0,,31.168668670050007,15.355442374478743,15.355442374478743,,72033351.0,12766563.0,1.294588630043132,1.294588630043132,,0.17723127999417937,0.17723127999417937,,128661.87654320987,4.146794485714286,10.081454135843662,1.1193166603118498,1.1193166603118498,,7.5293024178150665
Fairfax Connector,47900,2014,10655021.0,10655021.0,,9993953.0,9993953.0,,30.501517375249122,15.615868759834184,15.615868759834184,,76305161.0,12552163.0,1.248734543085368,1.248734543085368,,0.1644995284132878,0.1644995284132878,,75965.26896551724,3.9367602476190475,10.085827334384037,1.0661467989693367,1.0661467989693367,,7.527812849923055
Fairfax Connector,47900,2015,9764166.0,9764166.0,,9444602.0,9444602.0,,23.634509055162166,13.08317760763774,13.08317760763774,,81325368.0,11807544.0,1.2818295633236878,1.2818295633236878,,0.14518894030703924,0.14518894030703924,,35460.9873015873,2.8526174857142856,8.676289447611262,1.0338356237774762,1.0338356237774762,,5.083737105657565
Fairfax Connector,47900,2016,8984286.0,8984286.0,,9191836.0,9191836.0,,22.99928758828145,12.745373618602587,12.745373618602587,,81368086.0,11841358.0,1.383908070157161,1.383908070157161,,0.14552828488555083,0.14552828488555083,,13564.683122847302,2.5530312499999996,7.937447764174131,0.9774201802556094,0.9774201802556094,,4.606719220648141
Fairfax Connector,47900,2017,8631906.0,8631906.0,,9574848.0,9574848.0,,21.91653459510726,13.010753915517762,13.010753915517762,,80616848.0,10452297.0,1.23510878593905,1.23510878593905,,0.12965400234948407,0.12965400234948407,,7337.778954334877,,7.5808113453451975,0.9015188543985241,0.9015188543985241,,4.931344942820276
Fairfax Connector,47900,2018,8312983.0,8312983.0,,9865555.0,9865555.0,,18.22222508325426,13.157827700170449,13.157827700170449,,86059574.0,10926987.0,1.3144483755109326,1.3144483755109326,,0.12697003357232514,0.12697003357232514,,4560.481833195706,,7.386790298431204,0.8426269986838044,0.8426269986838044,,5.011061853488694
DDOT,47900,2006,,,,,,,,,,,,,,,,,,,,3.4344270833333335,,,,,
DDOT,47900,2007,,,,,,,,,,,,,,,,,,,,3.5049344000000002,,,,,
DDOT,47900,2008,,,,,,,,,,,,,,,,,,,,3.965862642857142,,,,,
DDOT,47900,2009,,,,,,,,,,,,,,,,,,,,2.755038,,,,,
DDOT,47900,2010,,,,,,,,,,,,,,,,,,,,3.452615428571428,,,,,
DDOT,47900,2011,,,,,,,,,,,,,,,,,,,,4.276899200000001,,,,,
DDOT,47900,2012,,,,,,,,,,,,,,,,,,,,4.3123039357142865,,,,,
DDOT,47900,2013,,,,,,,,,,,,,,,,,,,,4.146794485714286,,,,,
DDOT,47900,2014,,,,,,,,,,,,,,,,,,,,3.9367602476190475,,,,,
DDOT,47900,2015,5102855.0,5102855.0,,1102250.0,1102250.0,,9.320207575413926,5.536357380721572,5.536357380721572,,19547165.0,3136900.0,0.6516183587423119,0.6516183587423119,,0.16047851440349534,0.16047851440349534,,,2.8526174857142856,,4.629489680199592,4.629489680199592,,1.1309939239896096
DDOT,47900,2016,5904708.0,5407530.0,497178.0,1302773.0,1244488.0,58285.0,8.745707534701184,5.635245671178244,5.717893111813571,4.306243073513114,29689407.0,3084263.0,0.5484566129264986,0.5988826969059812,,0.10388429112107224,0.162208606883622,,,2.5530312499999996,,4.532415086895415,4.345184525684458,8.530119241657374,1.0887910121889177
DDOT,47900,2017,5025611.0,3904345.0,1121266.0,1343105.0,1211693.0,131412.0,9.53322456911832,5.559899821997765,5.606834482439498,5.161508248232521,34455123.0,2254863.0,0.45764788798814715,0.5890771076838753,,0.06544347556094923,0.10336488973229985,,,,,3.7417856385018298,3.2222229558147153,8.532447569476151,1.1829869044778833
DDOT,47900,2018,5816845.0,4645318.0,1171527.0,1479757.0,1348042.0,131715.0,8.77000009567716,5.619636258682434,5.663613676276584,5.205920714596261,36258728.0,2516272.0,0.43258364285106443,0.5416791702957687,,0.0693976909504382,0.10022231335253443,,,,,3.9309460945276826,3.445974235224125,8.894408381733287,1.2143282140060463
"Washington, DC Other",47900,2006,11434047.0,7661957.0,3569664.0,9231170.0,6729923.0,1816392.0,,,,,84747678.0,29393537.0,,,,,,,143967.41666666666,3.4344270833333335,14.29255875,,,,
"Washington, DC Other",47900,2007,11670580.0,8085372.0,3386974.0,9340660.0,7061793.0,1771079.0,,,,,94320864.0,30936493.0,,,,,,,166738.27272727274,3.5049344000000002,13.778724911452183,,,,
"Washington, DC Other",47900,2008,12562257.0,8781522.0,3583534.0,9732198.0,7399347.0,1809232.0,,,,,101592708.0,34022581.0,,,,,,,42919.58955223881,3.965862642857142,14.83147225501771,,,,
"Washington, DC Other",47900,2009,15040649.0,10860624.0,3868035.0,10804976.0,8140629.0,1866876.0,,,,,117990730.0,43702121.0,,,,,,,14441.622471910112,2.755038,17.757554899645807,,,,
"Washington, DC Other",47900,2010,15582435.0,11280326.0,4016589.0,11182332.0,8468033.0,1851922.0,,,,,120515956.0,49723673.0,,,,,,,16416.164588528678,3.452615428571428,18.39720779220779,,,,
"Washington, DC Other",47900,2011,16850075.0,11938168.0,4645591.0,11795106.0,9126998.0,1923979.0,,,,,133618636.0,55816862.0,,,,,,,17824.636363636364,4.276899200000001,19.525,,,,
"Washington, DC Other",47900,2012,18021918.0,13067786.0,4702196.0,12736520.0,9876472.0,2032007.0,,,,,139253065.0,59801186.0,,,,,,,20437.016414141413,4.3123039357142865,3.929108719207634,,,,
"Washington, DC Other",47900,2013,17603441.0,12792687.0,4550062.0,12659105.0,9787980.0,2081168.0000000002,,,,,142503846.0,60098806.0,,,,,,,23567.023564064802,4.146794485714286,3.8378730566389856,,,,
"Washington, DC Other",47900,2014,18193059.0,13109776.0,4431671.0,16591606.0,10711803.0,2090084.0,,,,,161630061.0,67189780.0,,,,,,,23693.981949458484,3.9367602476190475,3.9664205966290003,,,,
"Washington, DC Other",47900,2015,18684419.0,12852260.0,4505063.0,21057358.0,10882452.0,2092044.0,,,,,164306975.0,71287635.0,,,,,,,32060.72582781457,2.8526174857142856,4.073546090168027,,,,
"Washington, DC Other",47900,2016,18027898.0,12217194.0,4352814.0,23777805.0,11906359.0,2289083.0,,,,,174090714.0,74270737.0,,,,,,,29953.12652608213,2.5530312499999996,2.446851527064953,,,,
"Washington, DC Other",47900,2017,18206508.0,11976752.0,4676123.0,25162146.0,11841954.0,2413955.0,,,,,181426657.0,81209799.0,,,,,,,29957.082264957266,,2.471093518629864,,,,
"Washington, DC Other",47900,2018,17280855.0,11047532.0,4631909.0,25848039.0,11622130.0,2416319.0,,,,,189697008.0,79829111.0,,,,,,,30724.807415036044,,2.345458491374759,,,,
MARTA,12060,2006,138403312.0,68830652.0,69209027.0,47298346.0,22233205.0,21091467.0,8.517511735224666,16.676014257961928,12.271104858392105,26.273525876190416,306225384.0,96569846.0,0.8721778818414404,0.9089487304289955,0.8321383242391199,0.3153554572732612,0.30858497832406684,0.3476655555897219,1795.7759743616252,3.064441964285715,102.1523908918266,2.9261765728552116,3.095849293882731,3.2813756861957493,5.416608715259646
MARTA,12060,2007,147523544.0,69464584.0,77685887.0,50092790.0,23709913.0,21993495.0,8.501044686898195,16.569349898452643,12.209093465047157,26.39530864642028,373519151.0,102141681.0,0.837774301368465,0.8910637764706113,0.7859873846841705,0.2734576814242116,0.2735927731468833,0.29402808167227407,3459.554749279003,3.2153088000000007,93.68953639019433,2.945005538721241,2.9297696706014906,3.532221095373882,5.115781010521276
MARTA,12060,2008,150912988.0,67519392.0,82984033.0,55317162.0,27099043.0,23208017.0,8.28497772535764,16.51985934105315,12.3663578466627,26.572645354828367,368381357.0,101216344.0,0.7847112700465515,0.8919933495550433,0.694274106080142,0.274759680631721,0.2654427261802656,0.31058967676993315,3530.9244736169126,3.721809557142857,95.84211101232059,2.72814046389437,2.4915784664425233,3.5756623670173973,5.382586878473309
MARTA,12060,2009,156542393.0,72716409.0,83346491.0,57888618.0,27344662.0,24565819.0,8.10800333578274,16.898549650052427,12.470561677027387,26.671739538762033,390505381.0,104966518.0,0.7845212003370869,0.8637960723555531,0.706082459788259,0.26879659822152363,0.26037851723462785,0.3011430683298579,3454.7580008061263,2.574234,99.41724437952496,2.7041998653344947,2.6592542632269507,3.3927829151554034,5.22958696562151
MARTA,12060,2010,146249114.0,68008889.0,77732006.0,55180604.0,27029939.0,22060898.0,8.265663800953375,16.766914784714015,12.646626809973593,26.60109269850227,403086298.0,108642804.0,0.8542904718041573,0.8226984475514664,0.8695445779438652,0.2695274052704218,0.2284562180453722,0.3426935185317831,3940.6425356339087,3.053788857142857,92.8801689317922,2.650371750189614,2.5160578053838747,3.523519577489547,5.283409012652206
MARTA,12060,2011,139873115.0,63104604.0,76228482.0,47726500.0,23059166.0,18564265.0,6.718262417062886,16.47446202087056,12.348055325144195,26.329713829426623,410110188.0,113368096.0,0.907767497134814,0.8499561800593821,0.9339132824394956,0.2764332594439229,0.2250081631642022,0.358077886438455,5469.819123741859,3.7793216000000003,88.83088720945003,2.9307222402648425,2.7366386104336993,4.106194454776421,5.22661043189036
MARTA,12060,2012,134889690.0,61596727.0,72711487.0,47005579.0,22803997.0,17661018.0,7.367666677047692,16.11562203546319,12.151483793134869,26.192487371677558,411314379.0,130642970.0,1.0556836278591788,1.0381503333772915,1.0559635534616423,0.3176231531647961,0.2773324343854031,0.396153826751355,7335.034260942525,3.761386792857143,29.87312805301125,2.8696527703658323,2.701137305008416,4.11706091913841,5.183916532093742
MARTA,12060,2013,129901379.0,59689757.0,69629901.0,47350315.0,22742706.0,17916149.0,7.334837982989171,16.22485164724837,12.205462072577902,26.230129553743062,399585092.0,138575046.0,1.1521128630974735,1.1103821937154141,1.1727054984610707,0.3467973374742419,0.3055938432875472,0.4385391123234502,6577.579583696872,3.6367974000000003,80.55899472868217,2.743411083960054,2.624567058994651,3.886432346594126,5.252537765592157
MARTA,12060,2014,129123254.0,59777734.0,68761570.0,47117822.0,22442760.0,18086375.0,6.878965569706532,16.4219600194619,12.2701529151971,26.35852298562451,412668413.0,137938167.0,1.132363478231427,1.087966814198745,1.1548466836926499,0.3342590870893722,0.29942480961176576,0.41766176603778127,5948.812194289614,3.4376400666666673,76.0607587152229,2.7404334181660603,2.663564285319631,3.8018436530261037,5.308642260518001
MARTA,12060,2015,136029205.0,62868806.0,72536510.0,52073725.0,23137711.0,22215414.0,7.379355303784915,16.80560880554781,12.201406939247963,26.56462803039181,400114900.0,143717095.0,1.1199074544323038,1.073452442853774,1.1425008730086408,0.35918956029880417,0.32522640365654293,0.44631977697306763,9523.982963943103,2.447013028571429,99.00535897021598,2.6122426425226926,2.7171575442359015,3.2651432919503547,5.42554082411935
MARTA,12060,2016,133383107.0,60779104.0,71945326.0,54135906.0,25181058.0,22267826.0,6.33769287943646,16.558366231836494,12.327080792835908,26.55997032435669,433027704.0,138246555.0,1.088285360979033,1.0432611568278467,1.1050540329749845,0.3192556820798699,0.28469572829405004,0.40315144644017614,10611.536658442015,2.2095325,85.52106944369642,2.463856557605224,2.4136834917738565,3.2309092948723417,5.580530149143999
MARTA,12060,2017,126428706.0,57460309.0,68280860.0,55825339.0,26238748.0,22334168.0,7.379244922377269,16.44917420195839,12.413469635696483,26.572667978593543,432878536.0,134949316.0,1.0887424753046193,1.0157424193454998,1.1428315645116363,0.31174868878229617,0.27414337453825277,0.40283456464911227,7356.20934379458,,64.25959964787229,2.2647190015272454,2.189902849023132,3.057237681743954,5.769181122521336
MARTA,12060,2018,120162922.0,54354650.0,65086630.0,56757950.0,27327203.0,22334099.0,8.072026924450157,16.262887786892314,12.319400872319084,26.598662569819094,467447046.0,135383141.0,1.1266631898315522,0.9925465806513334,1.2330223426838969,0.289622412118099,0.2336215518436301,0.3935668163313738,6577.191737951179,,61.07490541142219,2.1171117350080473,1.9890308569084074,2.9142268062839696,5.871471775628093
Atlanta Other,12060,2006,10090963.0,9039276.0,,13043347.0,7499724.0,,,,,,41323934.0,11440143.0,,,,,,,1976475.375,3.064441964285715,7.447914229472769,,,,
Atlanta Other,12060,2007,9189552.0,7995185.0,,13153947.0,6940605.0,,,,,,38304968.0,10731969.0,,,,,,,1908354.875,3.2153088000000007,6.782602919392326,,,,
Atlanta Other,12060,2008,9808564.0,8254786.0,,15767482.0,7613560.0,,,,,,45999944.0,16315903.0,,,,,,,71403.24901185771,3.721809557142857,7.239481839968528,,,,
Atlanta Other,12060,2009,9890165.0,8518482.0,,15882789.0,8092623.0,,,,,,48848372.0,19329028.0,,,,,,,36376.7900990099,2.574234,7.299709714061339,,,,
Atlanta Other,12060,2010,9624202.0,8189049.0,,16741466.0,8240786.0,,,,,,50817296.0,20277981.0,,,,,,,52646.293956043955,3.053788857142857,7.103408368767211,,,,
Atlanta Other,12060,2011,9570874.0,8211130.0,,16065548.0,7849948.0,,,,,,51261058.0,22954357.0,,,,,,,46455.7225,3.7793216000000003,7.064048163994949,,,,
Atlanta Other,12060,2012,9062135.0,7644506.0,,16323623.0,7553431.0,,,,,,55366168.0,26121617.0,,,,,,,45593.554761904765,3.761386792857143,2.006931139723689,,,,
Atlanta Other,12060,2013,8680818.0,7252508.0,,17031893.0,7592867.0,,,,,,56584923.0,26744932.0,,,,,,,27773.366612111295,3.6367974000000003,6.407117725598969,,,,
Atlanta Other,12060,2014,8238787.0,6912423.0,,15753972.0,7510368.0,,,,,,60107180.0,20458735.0,,,,,,,24003.374090247453,3.4376400666666673,6.080864525109771,,,,
Atlanta Other,12060,2015,8188761.0,6500154.0,392906.0,15948943.0,7779484.0,26817.0,,,,,59636412.0,19219093.0,,,,,,,21377.874229346486,2.447013028571429,6.04394145272871,,,,
Atlanta Other,12060,2016,7791851.0,5907608.0,686722.0,15948467.0,7781019.0,63298.0,,,,,64566473.0,17826537.0,,,,,,,24241.760900140645,2.2095325,5.7509910537608375,,,,
Atlanta Other,12060,2017,7000327.0,5738414.0,401198.0,13847207.0,7617862.0,57952.0,,,,,74827628.0,19406108.0,,,,,,,30692.110647181627,,4.248941759441011,,,,
Atlanta Other,12060,2018,5450578.0,3985252.0,387978.0,12811127.0,5256786.0,58080.0,,,,,52028317.0,10649023.0,,,,,,,26248.46623794212,,3.308300951839888,,,,
MBTA,14460,2006,380260730.0,108707766.0,268781417.0,89316780.0,27109879.0,49084781.0,6.685015175635377,14.189117958523452,10.548751128908181,17.953040984760786,944126332.0,341868507.0,1.1237963850487533,0.7388223763148625,1.2553338787926696,0.36210038361688235,0.20973454872722835,0.46411308420863484,5835.8592547590115,3.3266488095238094,84.30754035118836,4.257438859752893,4.009894916904646,5.475860572750645,4.648404719572278
MBTA,14460,2007,357578991.0,101955904.0,252648173.0,90266118.0,27154155.0,49547438.0,6.6435446793038535,14.226313870850657,10.657473336844724,18.00818715235678,987148623.0,395876376.0,1.3395932843269307,0.8673711517481125,1.5015501882928715,0.40103016584970713,0.23112884680039467,0.5147307530016634,10095.973552290407,3.4848000000000003,79.27877594004967,3.961386607985069,3.7547072998588984,5.099116789852989,4.852036463741797
MBTA,14460,2008,370718600.0,106039517.0,261637258.0,92188731.0,26662122.0,51076562.0,6.061170621741865,14.887471355878283,10.799295711894805,19.785307219721563,1045213612.0,449670261.0,1.4191740187031348,0.8313547343864269,1.6397942355365915,0.43021852742576033,0.2306942030453146,0.564236555270761,14248.71404275996,3.921218785714285,82.19195636750621,4.021300607771681,3.9771596949410104,5.122452407818678,4.9729707006877995
MBTA,14460,2009,367247601.0,104080206.0,259974428.0,93994720.0,25866514.0,52569025.0,5.848814651289959,14.591800934300297,10.65184048006042,19.289806742420712,1143483509.0,456042219.0,1.4528873565875247,0.8327541816164352,1.6798681074894026,0.39881836109627705,0.2106384882412875,0.5208301323358163,9843.08904913634,2.883972,81.422401782547,3.907108835475014,4.0237430525040985,4.945391853853101,5.020740794437484
MBTA,14460,2010,356060335.0,111252735.0,241421046.0,95035507.0,25305695.0,52765865.0,4.780386969789983,14.732805217495104,10.403201902905293,18.991395795219493,1179805066.0,445707914.0,1.4395428266391985,0.8289152720605025,1.6972269915523437,0.377780979964024,0.22581610929582824,0.48975482113895213,9526.042199488491,3.3157917142857145,78.94207498226321,3.7466032037899266,4.396351690795293,4.575326226529215,4.787689518968745
MBTA,14460,2011,380694311.0,112368259.0,264656867.0,96358352.0,25014248.0,52206812.0,4.779387024572921,14.010103265939454,10.21754570564251,18.381282268672525,1222769650.0,455503249.0,1.3400873723064384,0.81579453571493,1.538545586123031,0.37251762750244904,0.22649316012990287,0.48294998686192553,11500.383551539739,4.147897600000001,91.05299712821204,3.950817994479607,4.492170182369664,5.0693933772473985,4.765645011175383
MBTA,14460,2012,401616849.0,119746692.0,277861058.0,98053683.0,24899690.0,52430123.0,5.04676047214101,13.953283089170723,10.05564191130652,18.33603832688152,1295890428.0,472185325.0,1.281524929871655,0.7775966146104478,1.4755636324900196,0.36437133479621625,0.22025161090698264,0.4799927022408533,24426.71382264413,4.174574650000001,96.05716907768178,4.095887443615963,4.809163969511267,5.299645358451667,4.595359506443416
MBTA,14460,2013,395253978.0,117918409.0,273974936.0,92542568.0,24057578.0,51177776.0,5.043483617265189,13.936191362963559,10.000518782374535,18.28184485333701,1329645863.0,564945469.0,1.543668477689553,0.920347835086547,1.776857167109622,0.42488416255840294,0.25399891604507296,0.5505931342651946,29271.547920967267,4.022704285714286,94.53532213080113,4.271050464041585,4.9015079157178665,5.353396677495326,4.568882694458296
MBTA,14460,2014,409248438.0,119615609.0,286195838.0,94709645.0,23975993.0,52399358.0,4.944715879765807,14.151393583541946,9.946526617628207,18.53700158203219,1430423586.0,576853118.0,1.4941151835990636,0.8115991463956849,1.7425305181412178,0.4032743333134609,0.21339026509281164,0.5359802064667202,27586.92928475034,3.798933495238095,97.88246310289429,4.321085122851004,4.988974137588379,5.46181955130061,4.514897982335121
MBTA,14460,2015,405950873.0,133807610.0,268652148.0,93325221.0,23377412.0,50580235.0,4.521778657964946,14.41448166604293,9.813997031126156,18.068157503019382,1490330937.0,602771384.0,1.5739285453882987,0.8273432801019315,1.9068947940070073,0.4044547214549301,0.23882191509052766,0.5152108057175335,26457.795631825273,2.6893048,130.55987795355108,4.3498517190760255,5.723799110012691,5.311405690384792,4.3747438868052395
MBTA,14460,2016,403003734.0,126462675.0,272886662.0,95755411.0,24416823.0,53279497.0,4.494810718557327,14.32300385255813,10.268514538861838,17.700406169686307,1501088692.0,619056043.0,1.6129102296357383,0.8310742007473747,1.9357014556101684,0.4124047075294336,0.22611354988581656,0.5334537360951829,31293.233262647682,2.403165,129.61203393166582,4.208678442203126,5.179325541246706,5.121795012441653,4.549870795986223
MBTA,14460,2017,382676332.0,118852933.0,260348776.0,95900641.0,23541128.0,54464964.0,4.44132592096859,14.116221652932268,9.757191853922688,18.11005694871025,1522996917.0,659480966.0,1.7578055632664524,0.9528162275978499,2.077434618705486,0.433015299399979,0.2374460996058944,0.5633729607307499,29795.27458309373,,123.07443714164052,3.990341753815806,5.048735685052985,4.780114717417237,4.5712479887572455
MBTA,14460,2018,372398838.0,115802265.0,253143744.0,93571960.0,23163454.0,53865591.0,4.8541310533816215,13.090661952243098,8.948912266603822,17.38733812828884,1495344198.0,659727894.0,1.7715627082595784,0.942481099139123,2.108846403093414,0.44118798526946235,0.22674668783810847,0.6017103655221919,41144.01214083367,,119.76904121431521,3.97981230702018,4.999352212325502,4.699544538553378,4.6133180012769
Boston Other,14460,2006,6413397.0,6025675.0,,5622798.0,4081865.0,,,,,,31363583.0,5352341.0,,,,,,,194691.21212121213,3.3266488095238094,20.023031461031966,,,,
Boston Other,14460,2007,6613959.0,6236218.0,,6096160.0,4327605.0,,,,,,33753646.0,5615398.0,,,,,,,38173.858757062146,3.4848000000000003,20.649198722451693,,,,
Boston Other,14460,2008,7280243.0,6889504.0,,6648233.0,4763191.0,,,,,,37764011.0,6294626.0,,,,,,,102240.25,3.921218785714285,22.729379552358562,,,,
Boston Other,14460,2009,7820848.0,7399550.0,,6770382.0,4844671.0,,,,,,40021524.0,6725814.0,,,,,,,31174.647302904563,2.883972,24.417182587628513,,,,
Boston Other,14460,2010,7327821.0,6826819.0,,7404102.0,4847600.0,,,,,,41184714.0,6730813.0,,,,,,,13562.00166389351,3.3157917142857145,22.87792108048367,,,,
Boston Other,14460,2011,7626853.0,7124156.0,,7346392.0,4741729.0,,,,,,43304798.0,6980621.0,,,,,,,29364.52189781022,4.147897600000001,22.552243440000474,,,,
Boston Other,14460,2012,7660221.0,7127842.0,,7710263.0,4768393.0,,,,,,45635996.0,7520333.0,,,,,,,35620.21097046413,4.174574650000001,1.832142116551013,,,,
Boston Other,14460,2013,8008923.0,7486497.0,,8862584.0,6027863.0,,,,,,53185382.0,13139706.0,,,,,,,33690.5162601626,4.022704285714286,17.391193791312354,,,,
Boston Other,14460,2014,8214619.0,7689990.0,,9244916.0,6392603.0,,,,,,56371003.0,13500005.0,,,,,,,36648.34033613445,3.798933495238095,17.837857968018483,,,,
Boston Other,14460,2015,8575014.0,8052185.0,,9715477.0,6854705.0,,,,,,60303902.0,13970931.0,,,,,,,37012.89082969433,2.6893048,18.620447498023957,,,,
Boston Other,14460,2016,8745176.0,8166529.0,,10042687.0,6986991.0,,,,,,63196950.0,14324241.0,,,,,,,41668.656108597286,2.403165,18.989950403460465,,,,
Boston Other,14460,2017,8558128.0,7890154.0,,10770656.0,7389502.0,,,,,,64686321.0,14279718.0,,,,,,,46312.24401913876,,18.583779933813375,,,,
Boston Other,14460,2018,8395261.0,7747152.0,,10654883.0,7262357.0,,,,,,66853972.0,15167301.0,,,,,,,42193.50869565218,,18.230117954642186,,,,
DDOT,19820,2006,37281540.0,37083344.0,,16481974.0,14949745.0,,11.444249255534883,12.775634635806249,12.863691589669633,,182278913.0,23848984.0,0.7996244253858611,0.7902806378518614,,0.13083786603445458,0.13426357810143022,,1996.8318896051571,3.212436011904762,39.19133369075026,2.2619584280378064,2.4805335475621826,,5.422027899062109
DDOT,19820,2007,35402314.0,35204863.0,,16435020.0,14918780.0,,13.41951481091549,12.691046934808947,12.781354146140863,,169997662.0,25089243.0,0.8575141170150629,0.8458152883594519,,0.14758581209193336,0.1519651816337616,,3945.0254119515585,3.4476288000000004,37.215841979669285,2.154077938450942,2.3597682250157184,,5.366083104059243
DDOT,19820,2008,38036640.0,37792808.0,,16960460.0,15152572.0,,11.13150534887039,12.449314095162736,12.40711351441642,,168446804.0,27962636.0,0.8601255031990206,0.8488637848767415,,0.1660027696340264,0.17110752303029397,,2869.7538421121767,3.790263471428571,39.98511463622315,2.2426655880795687,2.4941513559546196,,4.883277991957229
DDOT,19820,2009,38864643.0,38603132.0,,16621304.0,14705468.0,,10.194072946599679,14.282219258688958,14.44665615498347,,164441289.0,27859139.0,0.838684987534814,0.8269432796281918,,0.16941693396723495,0.17592128255462888,,2348.8450193423596,2.747628,40.85553312939544,2.338242715493321,2.625086940449634,,4.9101959073701
DDOT,19820,2010,36657274.0,36555845.0,,14724001.0,13915183.0,,10.865888669461276,13.02005356932842,13.019554805382905,,161448462.0,25240610.0,0.7918401542897052,0.7866244440526542,,0.15633849766868638,0.15881255697497476,,3910.59505578648,3.200801571428571,38.535088881179895,2.4896272419432735,2.6270473769550855,,5.159530220386818
DDOT,19820,2011,35907731.0,35615420.0,,15824884.0,13913142.0,,11.739135282129082,8.826885244072836,13.408460938727245,,155004084.0,26816105.0,0.8364225965711953,0.8226366040327476,,0.1730025706935567,0.17531008392902336,,2706.9403273809526,3.9706976000000003,50.30665179741012,2.2690675647290686,2.5598401856316855,,4.0630123078509195
DDOT,19820,2012,33021811.0,32750907.0,,13249685.0,11441895.0,,13.026643343169882,8.458917730759973,13.019018956375305,,151377021.0,23852985.0,0.787350931479803,0.773917174263296,,0.1575733545450072,0.1590791678487695,,2910.3162507144216,3.9404348642857143,8.843335591804161,2.49227140116916,2.8623673788301676,,4.455906885300749
DDOT,19820,2013,31181285.0,30898942.0,,11523564.0,9660800.0,,17.104024035012085,7.947691123546995,12.970702870638023,,119047426.0,21965534.0,0.7608017668290451,0.7459562013482534,,0.18451078480268865,0.18753192382310738,,3246.192326372025,3.8058873428571434,43.68491139389473,2.705871638323005,3.198383363696588,,4.576919360443291
DDOT,19820,2014,25405053.0,25116299.0,,10756548.0,8854204.0,,18.046659006788595,7.416672182690717,12.831751985078759,,126392627.0,19236003.0,0.8026026625490607,0.7848270057622742,,0.15219244552927919,0.15304459565156886,,2544.224338132838,3.571452447619048,35.59242312374873,2.361822119884558,2.836652396985658,,4.627868243376623
DDOT,19820,2015,24183867.0,23899523.0,,10959913.0,9010295.0,,18.399024189816686,7.290656709785655,12.816774489052756,,102033837.0,19705784.0,0.8637217133223566,0.8450068639445231,,0.1931298927825286,0.20031276624552846,,2574.2149059334297,2.5634737142857142,33.88154423580474,2.206574723722716,2.652468426394474,,4.078355293634389
