GEOID,year,pop,foreign,ALAND,msaid,density
04013103615,2015,405.0,1499.0,7070103,38060,57.28346531868065
04013103702,2010,173.0,613.0,4717371,38060,36.672968905774006
04013103702,2011,177,425,4717371,38060,37.52089882267051
04013103702,2012,179.0,142.0,4717371,38060,37.94486378111876
04013103702,2013,220.0,261.0,4717371,38060,46.63614542930798
04013103702,2014,268.0,321.0,4717371,38060,56.81130443206608
04013103702,2015,285.0,332.0,4717371,38060,60.415006578876245
04013103900,2010,292.0,1145.0,2522036,38060,115.7794734095786
04013103900,2011,287,885,2522036,38060,113.79694817996254
04013103900,2012,288.0,974.0,2522036,38060,114.19345322588576
04013103900,2013,292.0,957.0,2522036,38060,115.7794734095786
04013103900,2014,294.0,1172.0,2522036,38060,116.57248350142504
04013103900,2015,274.0,1004.0,2522036,38060,108.64238258296075
04013104000,2010,316.0,1276.0,2563951,38060,123.24728514702504
04013104000,2011,325,1615,2563951,38060,126.75749263538967
04013104000,2012,325.0,1273.0,2563951,38060,126.75749263538967
04013104000,2013,282.0,1171.0,2563951,38060,109.98650130209197
04013104000,2014,284.0,1727.0,2563951,38060,110.76654741061743
04013104000,2015,286.0,1496.0,2563951,38060,111.54659351914292
04013104100,2010,294.0,789.0,2564317,38060,114.65041178606234
04013104100,2011,293,592,2564317,38060,114.26044439903491
04013104100,2012,284.0,674.0,2564317,38060,110.75073791578811
04013104100,2013,275.0,668.0,2564317,38060,107.2410314325413
04013104100,2014,280.0,744.0,2564317,38060,109.19086836767842
04013104100,2015,286.0,575.0,2564317,38060,111.53067268984296
04013104204,2010,287.0,489.0,1467261,38060,195.60255469204182
04013104204,2011,282,473,1467261,38060,192.19484467998535
04013104204,2012,290.0,507.0,1467261,38060,197.64718069927574
04013104204,2013,278.0,511.0,1467261,38060,189.4686766703402
04013104204,2014,287.0,384.0,1467261,38060,195.60255469204182
04013104204,2015,278.0,368.0,1467261,38060,189.4686766703402
04013104206,2010,278.0,1108.0,1642458,38060,169.2585137641267
04013104206,2011,277,1156,1642458,38060,168.6496701894356
04013104206,2012,285.0,957.0,1642458,38060,173.52041878696443
04013104206,2013,289.0,943.0,1642458,38060,175.95579308572883
04013104206,2014,319.0,961.0,1642458,38060,194.22110032646194
04013104206,2015,336.0,982.0,1642458,38060,204.5714410962107
04013104207,2010,335.0,405.0,2649677,38060,126.43050454829022
04013104207,2011,329,409,2649677,38060,124.16607760115666
04013104207,2012,321.0,345.0,2649677,38060,121.14684167164526
04013104207,2013,315.0,376.0,2649677,38060,118.8824147245117
04013104207,2014,312.0,407.0,2649677,38060,117.75020125094493
04013104207,2015,324.0,380.0,2649677,38060,122.27905514521203
04013104212,2010,344.0,1411.0,2581210,38060,133.2708303470078
04013104212,2011,354,1417,2581210,38060,137.14498239197894
04013104212,2012,356.0,1246.0,2581210,38060,137.9198128009732
04013104212,2013,348.0,970.0,2581210,38060,134.82049116499624
04013104212,2014,336.0,1043.0,2581210,38060,130.17150871103087
04013104212,2015,332.0,768.0,2581210,38060,128.6218478930424
04013104214,2010,151.0,93.0,2427289,38060,62.20932076897312
04013104214,2011,201,99,2427289,38060,82.80843360638144
04013104214,2012,258.0,102.0,2427289,38060,106.29142224102692
04013104214,2013,275.0,114.0,2427289,38060,113.29512060574575
04013104214,2014,315.0,129.0,2427289,38060,129.7744108756724
04013104214,2015,334.0,110.0,2427289,38060,137.60207375388757
04013104215,2010,253.0,203.0,2310146,38060,109.51688767722906
04013104215,2011,269,167,2310146,38060,116.44285685839769
04013104215,2012,293.0,257.0,2310146,38060,126.83181063015064
04013104215,2013,307.0,333.0,2310146,38060,132.8920336636732
04013104215,2014,337.0,370.0,2310146,38060,145.87822587836442
04013104215,2015,342.0,431.0,2310146,38060,148.0425912474796
04013104216,2010,336.0,483.0,2467507,38060,136.16982646857738
04013104216,2011,346,377,2467507,38060,140.2224998753803
04013104216,2012,328.0,381.0,2467507,38060,132.9276877431351
04013104216,2013,342.0,367.0,2467507,38060,138.60143051265914
04013104216,2014,380.0,277.0,2467507,38060,154.00158945851015
04013104216,2015,409.0,224.0,2467507,38060,165.75434233823856
04013104218,2010,271.0,483.0,2582895,38060,104.92102853580963
04013104218,2011,298,435,2582895,38060,115.37441514269841
04013104218,2012,298.0,384.0,2582895,38060,115.37441514269841
04013104218,2013,279.0,367.0,2582895,38060,108.01832827118407
04013104218,2014,286.0,253.0,2582895,38060,110.72846553963672
04013104218,2015,308.0,203.0,2582895,38060,119.24603981191648
04013104219,2010,215.0,252.0,2574890,38060,83.49871256636206
04013104219,2011,271,376,2574890,38060,105.24721444411217
04013104219,2012,302.0,379.0,2574890,38060,117.28656369786671
04013104219,2013,333.0,351.0,2574890,38060,129.32591295162123
04013104219,2014,371.0,414.0,2574890,38060,144.0838249400945
04013104219,2015,415.0,305.0,2574890,38060,161.17193355832677
04013104222,2010,344.0,408.0,2507770,38060,137.17366425150632
04013104222,2011,341,495,2507770,38060,135.97738229582458
04013104222,2012,317.0,359.0,2507770,38060,126.40712665037064
04013104222,2013,322.0,296.0,2507770,38060,128.40092990984022
04013104222,2014,306.0,478.0,2507770,38060,122.0207594795376
04013104222,2015,320.0,510.0,2507770,38060,127.6034086060524
04013104223,2010,171.0,162.0,2470401,38060,69.21953156592795
04013104223,2011,205,182,2470401,38060,82.98247936266218
04013104223,2012,220.0,200.0,2470401,38060,89.0543680965155
04013104223,2013,244.0,183.0,2470401,38060,98.76939007068084
04013104223,2014,260.0,150.0,2470401,38060,105.24607138679106
04013104223,2015,268.0,217.0,2470401,38060,108.48441204484617
04013104224,2010,338.0,796.0,2531745,38060,133.50475660068452
04013104224,2011,342,673,2531745,38060,135.0846945486216
04013104224,2012,365.0,585.0,2531745,38060,144.1693377492599
04013104224,2013,366.0,645.0,2531745,38060,144.56432223624415
04013104224,2014,371.0,470.0,2531745,38060,146.53924467116553
04013104224,2015,323.0,397.0,2531745,38060,127.57998929592038
04013104225,2010,298.0,153.0,2494692,38060,119.45362393433737
04013104225,2011,301,151,2494692,38060,120.65617719542132
04013104225,2012,303.0,139.0,2494692,38060,121.45787936947727
04013104225,2013,315.0,207.0,2494692,38060,126.26809241381301
04013104225,2014,308.0,236.0,2494692,38060,123.46213480461716
04013104225,2015,300.0,340.0,2494692,38060,120.25532610839333
04013104226,2010,373.0,473.0,2558853,38060,145.76843609226478
04013104226,2011,342,441,2558853,38060,133.65363309263955
04013104226,2012,319.0,387.0,2558853,38060,124.66523086711116
04013104226,2013,331.0,214.0,2558853,38060,129.35483202825642
04013104226,2014,325.0,235.0,2558853,38060,127.01003144768377
04013104226,2015,329.0,245.0,2558853,38060,128.5732318347322
04013104227,2010,151.0,197.0,1057553,38060,142.78244210928437
04013104227,2011,180,173,1057553,38060,170.2042356269615
04013104227,2012,179.0,84.0,1057553,38060,169.25865654014504
04013104227,2013,180.0,160.0,1057553,38060,170.2042356269615
04013104227,2014,213.0,239.0,1057553,38060,201.40834549190444
04013104227,2015,235.0,278.0,1057553,38060,222.2110854018664
04013104302,2010,174.0,331.0,1000952,38060,173.83450954691133
04013104302,2011,158,347,1000952,38060,157.84972705983904
04013104302,2012,154.0,370.0,1000952,38060,153.85353143807095
04013104302,2013,167.0,398.0,1000952,38060,166.8411672088172
04013104302,2014,196.0,482.0,1000952,38060,195.81358546663577
04013104302,2015,206.0,346.0,1000952,38060,205.80407452105595
04013104402,2010,112.0,887.0,2556182,38060,43.815346481588556
04013104402,2011,128,972,2556182,38060,50.07468169324407
04013104402,2012,141.0,963.0,2556182,38060,55.16039155271416
04013104402,2013,172.0,1039.0,2556182,38060,67.28785352529671
04013104402,2014,177.0,1113.0,2556182,38060,69.24389577893906
04013104402,2015,178.0,1068.0,2556182,38060,69.63510422966753
04013104501,2010,199.0,1379.0,1227304,38060,162.14401647839492
04013104501,2011,211,1317,1227304,38060,171.92154511025794
04013104501,2012,223.0,1268.0,1227304,38060,181.69907374212096
04013104501,2013,225.0,1067.0,1227304,38060,183.32866184743145
04013104501,2014,237.0,948.0,1227304,38060,193.10619047929447
04013104501,2015,277.0,1155.0,1227304,38060,225.6979525855045
04013104502,2010,320.0,2468.0,1342092,38060,238.43372883528102
04013104502,2011,348,2379,1342092,38060,259.2966801083681
04013104502,2012,354.0,2235.0,1342092,38060,263.76731252402965
04013104502,2013,362.0,2103.0,1342092,38060,269.72815574491165
04013104502,2014,352.0,2004.0,1342092,38060,262.27710171880915
04013104502,2015,356.0,1872.0,1342092,38060,265.25752332925015
04013104801,2010,308.0,385.0,5873837,38060,52.43591199415306
04013104801,2011,333,459,5873837,38060,56.69207368199015
04013104801,2012,316.0,442.0,5873837,38060,53.79788373426093
04013104801,2013,300.0,383.0,5873837,38060,51.07394025404518
04013104801,2014,314.0,460.0,5873837,38060,53.457390799233956
04013104801,2015,328.0,332.0,5873837,38060,55.840841344422735
04013104802,2010,307.0,497.0,3335039,38060,92.05289653284414
04013104802,2011,326,606,3335039,38060,97.74998133455111
04013104802,2012,333.0,382.0,3335039,38060,99.84890731412736
04013104802,2013,324.0,386.0,3335039,38060,97.15028819752932
04013104802,2014,326.0,344.0,3335039,38060,97.74998133455111
04013104802,2015,320.0,346.0,3335039,38060,95.95090192348576
04013104900,2010,296.0,376.0,2584777,38060,114.51664882502436
04013104900,2011,325,240,2584777,38060,125.73618536531391
04013104900,2012,334.0,247.0,2584777,38060,129.21811049850723
04013104900,2013,349.0,388.0,2584777,38060,135.0213190538294
04013104900,2014,368.0,382.0,2584777,38060,142.37204989057082
04013104900,2015,381.0,406.0,2584777,38060,147.40149730518337
04013105003,2010,279.0,504.0,10537880,38060,26.475913561361487
04013105003,2011,267,435,10537880,38060,25.33716459098035
04013105003,2012,314.0,379.0,10537880,38060,29.797264724973143
04013105003,2013,343.0,405.0,10537880,38060,32.549241403394234
04013105003,2014,348.0,508.0,10537880,38060,33.02372014105304
04013105003,2015,386.0,522.0,10537880,38060,36.62975854725998
04013105101,2010,355.0,213.0,6209104,38060,57.174110789576076
04013105101,2011,363,226,6209104,38060,58.46254145525666
04013105101,2012,350.0,384.0,6209104,38060,56.36884162352571
04013105101,2013,369.0,332.0,6209104,38060,59.42886445451711
04013105101,2014,379.0,384.0,6209104,38060,61.03940278661784
04013105101,2015,406.0,418.0,6209104,38060,65.38785628328982
04013105103,2010,262.0,338.0,9879115,38060,26.520594203023244
04013105103,2011,241,361,9879115,38060,24.394897721101536
04013105103,2012,243.0,383.0,9879115,38060,24.597345005094077
04013105103,2013,252.0,400.0,9879115,38060,25.508357783060525
04013105103,2014,243.0,336.0,9879115,38060,24.597345005094077
04013105103,2015,250.0,268.0,9879115,38060,25.30591049906798
04013105200,2010,307.0,1230.0,4048348,38060,75.83340167396678
04013105200,2011,285,1424,4048348,38060,70.39908624456197
04013105200,2012,286.0,1246.0,4048348,38060,70.64610058226219
04013105200,2013,270.0,1485.0,4048348,38060,66.69387117905872
04013105200,2014,252.0,1514.0,4048348,38060,62.24761310045481
04013105200,2015,261.0,1483.0,4048348,38060,64.47074213975677
04013105300,2010,274.0,581.0,2628242,38060,104.25219595455822
04013105300,2011,269,613,2628242,38060,102.34978361962102
04013105300,2012,268.0,792.0,2628242,38060,101.96930115263359
04013105300,2013,270.0,688.0,2628242,38060,102.73026608660847
04013105300,2014,277.0,677.0,2628242,38060,105.39364335552054
04013105300,2015,277.0,787.0,2628242,38060,105.39364335552054
04013105400,2010,308.0,189.0,2568630,38060,119.9082779536173
04013105400,2011,310,183,2568630,38060,120.6869031351343
04013105400,2012,305.0,217.0,2568630,38060,118.74034018134181
04013105400,2013,307.0,226.0,2568630,38060,119.51896536285881
04013105400,2014,306.0,216.0,2568630,38060,119.1296527721003
04013105400,2015,336.0,235.0,2568630,38060,130.80903049485525
04013105501,2010,127.0,890.0,1288060,38060,98.59789140257442
04013105501,2011,110,935,1288060,38060,85.39974845892272
04013105501,2012,157.0,706.0,1288060,38060,121.88873189137152
04013105501,2013,191.0,869.0,1288060,38060,148.28501777867493
04013105501,2014,212.0,740.0,1288060,38060,164.58860612083288
04013105501,2015,264.0,611.0,1288060,38060,204.95939630141453
04013105503,2010,120.0,582.0,630447,38060,190.34113890620463
04013105503,2011,125,508,630447,38060,198.27201969396316
04013105503,2012,138.0,719.0,630447,38060,218.89230974213532
04013105503,2013,147.0,549.0,630447,38060,233.1678951601007
04013105503,2014,181.0,668.0,630447,38060,287.0978845168587
04013105503,2015,196.0,665.0,630447,38060,310.8905268801343
04013105601,2010,239.0,1198.0,1283757,38060,186.17230519483047
04013105601,2011,258,1139,1283757,38060,200.97261397600948
04013105601,2012,278.0,924.0,1283757,38060,216.55188637725053
04013105601,2013,287.0,787.0,1283757,38060,223.56255895780902
04013105601,2014,293.0,1061.0,1283757,38060,228.2363406781813
04013105601,2015,296.0,1116.0,1283757,38060,230.57323153836748
04013105602,2010,259.0,1121.0,1290267,38060,200.73364660182736
04013105602,2011,302,1359,1290267,38060,234.0600821380381
04013105602,2012,307.0,1078.0,1290267,38060,237.9352490608533
04013105602,2013,300.0,1122.0,1290267,38060,232.510015368912
04013105602,2014,274.0,915.0,1290267,38060,212.35914737027298
04013105602,2015,268.0,1136.0,1290267,38060,207.70894706289474
04013105701,2010,214.0,377.0,1305221,38060,163.956908446922
04013105701,2011,220,497,1305221,38060,168.55383111365813
04013105701,2012,217.0,472.0,1305221,38060,166.25536978029007
04013105701,2013,214.0,658.0,1305221,38060,163.956908446922
04013105701,2014,197.0,621.0,1305221,38060,150.93229422450295
04013105701,2015,211.0,489.0,1305221,38060,161.65844711355396
04013105702,2010,264.0,661.0,1290174,38060,204.6235624032107
04013105702,2011,263,736,1290174,38060,203.8484731516834
04013105702,2012,294.0,692.0,1290174,38060,227.87623994903015
04013105702,2013,276.0,530.0,1290174,38060,213.9246334215385
04013105702,2014,279.0,750.0,1290174,38060,216.2499011761204
04013105702,2015,287.0,852.0,1290174,38060,222.45061518833896
04013105800,2010,303.0,1694.0,2604618,38060,116.33183829644116
04013105800,2011,284,2230,2604618,38060,109.03710256168084
04013105800,2012,317.0,2288.0,2604618,38060,121.70690673258036
04013105800,2013,343.0,2267.0,2604618,38060,131.6891766854103
04013105800,2014,388.0,2115.0,2604618,38060,148.96618237300058
04013105800,2015,431.0,1570.0,2604618,38060,165.4753211411424
04013105900,2010,263.0,1104.0,2602568,38060,101.05403585996599
04013105900,2011,255,1177,2602568,38060,97.98014883760962
04013105900,2012,289.0,1172.0,2602568,38060,111.04416868262425
04013105900,2013,279.0,909.0,2602568,38060,107.20180990467877
04013105900,2014,297.0,842.0,2602568,38060,114.11805570498062
04013105900,2015,318.0,749.0,2602568,38060,122.18700913866611
04013106001,2010,76.0,537.0,702933,38060,108.11841242337464
04013106001,2011,75,476,702933,38060,106.69580173359338
04013106001,2012,82.0,553.0,702933,38060,116.6540765620621
04013106001,2013,94.0,288.0,702933,38060,133.72540483943706
04013106001,2014,118.0,433.0,702933,38060,167.86806139418692
04013106001,2015,139.0,387.0,702933,38060,197.7428858795931
04013106002,2010,113.0,475.0,942646,38060,119.87532965715656
04013106002,2011,122,405,942646,38060,129.42292228471769
04013106002,2012,146.0,386.0,942646,38060,154.8831692915474
04013106002,2013,171.0,297.0,942646,38060,181.4042599236617
04013106002,2014,193.0,368.0,942646,38060,204.74281967992226
04013106002,2015,257.0,375.0,942646,38060,272.63681169813486
04013106003,2010,157.0,791.0,941132,38060,166.82038226306193
04013106003,2011,174,492,941132,38060,184.88373575651448
04013106003,2012,186.0,498.0,941132,38060,197.634338222481
04013106003,2013,203.0,528.0,941132,38060,215.6976917159336
04013106003,2014,223.0,383.0,941132,38060,236.94869582587776
04013106003,2015,232.0,606.0,941132,38060,246.5116476753527
04013106100,2010,358.0,583.0,2554735,38060,140.13195106341755
04013106100,2011,335,496,2554735,38060,131.12906035263933
04013106100,2012,346.0,540.0,2554735,38060,135.4347906925767
04013106100,2013,329.0,541.0,2554735,38060,128.7804801672189
04013106100,2014,281.0,451.0,2554735,38060,109.99183868385566
04013106100,2015,271.0,443.0,2554735,38060,106.07753837482166
04013106200,2010,289.0,210.0,2593993,38060,111.41124898949226
04013106200,2011,272,174,2593993,38060,104.85764610775743
04013106200,2012,298.0,223.0,2593993,38060,114.88080345629305
04013106200,2013,301.0,215.0,2593993,38060,116.03732161189333
04013106200,2014,331.0,248.0,2593993,38060,127.60250316789599
04013106200,2015,338.0,176.0,2593993,38060,130.30104553096325
04013106300,2010,292.0,1097.0,2633117,38060,110.89518619947386
04013106300,2011,292,915,2633117,38060,110.89518619947386
04013106300,2012,273.0,657.0,2633117,38060,103.67940353580946
04013106300,2013,259.0,499.0,2633117,38060,98.36251104679359
04013106300,2014,231.0,275.0,2633117,38060,87.72872606876184
04013106300,2015,225.0,266.0,2633117,38060,85.45005785918362
04013106501,2010,169.0,200.0,1313676,38060,128.64663737481695
04013106501,2011,161,162,1313676,38060,122.55685572393801
04013106501,2012,191.0,470.0,1313676,38060,145.39353691473391
04013106501,2013,214.0,414.0,1313676,38060,162.9016591610108
04013106501,2014,240.0,439.0,1313676,38060,182.69344952636723
04013106501,2015,258.0,533.0,1313676,38060,196.39545824084476
04013106600,2010,295.0,270.0,2603134,38060,113.32493832434288
04013106600,2011,305,269,2603134,38060,117.16646165737147
04013106600,2012,303.0,264.0,2603134,38060,116.39815699076574
04013106600,2013,333.0,272.0,2603134,38060,127.92272698985147
04013106600,2014,337.0,278.0,2603134,38060,129.4593363230629
04013106600,2015,364.0,273.0,2603134,38060,139.83144932224005
04013106701,2010,138.0,1078.0,633665,38060,217.78068853416238
04013106701,2011,138,902,633665,38060,217.78068853416238
04013106701,2012,152.0,597.0,633665,38060,239.87438157386
04013106701,2013,170.0,485.0,633665,38060,268.2805583391855
04013106701,2014,193.0,756.0,633665,38060,304.57733976154594
04013106701,2015,214.0,600.0,633665,38060,337.71787932109237
04013106702,2010,73.0,99.0,649360,38060,112.41838117531107
04013106702,2011,86,47,649360,38060,132.43809289146236
04013106702,2012,110.0,89.0,649360,38060,169.39756067512627
04013106702,2013,126.0,79.0,649360,38060,194.03720586423555
04013106702,2014,154.0,80.0,649360,38060,237.1565849451768
04013106702,2015,183.0,67.0,649360,38060,281.81594185043735
04013106801,2010,197.0,2007.0,702979,38060,280.2359672195044
04013106801,2011,172,1699,702979,38060,244.67302721702924
04013106801,2012,175.0,1295.0,702979,38060,248.94058001732628
04013106801,2013,188.0,981.0,702979,38060,267.43330881861334
04013106801,2014,199.0,878.0,702979,38060,283.08100241970243
04013106801,2015,241.0,896.0,702979,38060,342.82674162386076
04013106900,2010,375.0,2438.0,2604857,38060,143.96183744443553
04013106900,2011,370,2126,2604857,38060,142.0423462785097
04013106900,2012,333.0,1712.0,2604857,38060,127.83811165065876
04013106900,2013,319.0,1494.0,2604857,38060,122.46353638606648
04013106900,2014,304.0,1432.0,2604857,38060,116.70506288828908
04013106900,2015,299.0,1206.0,2604857,38060,114.78557172236326
04013107000,2010,323.0,1565.0,2593334,38060,124.55009651668469
04013107000,2011,290,1743,2593334,38060,111.82516405522775
04013107000,2012,268.0,1362.0,2593334,38060,103.34187574758978
04013107000,2013,252.0,1627.0,2593334,38060,97.17221152385308
04013107000,2014,238.0,1655.0,2593334,38060,91.77375532808347
04013107000,2015,238.0,1830.0,2593334,38060,91.77375532808347
04013107101,2010,226.0,796.0,1252318,38060,180.4653450641131
04013107101,2011,250,971,1252318,38060,199.62980648685078
04013107101,2012,274.0,1232.0,1252318,38060,218.79426790958846
04013107101,2013,293.0,1413.0,1252318,38060,233.96613320258913
04013107101,2014,324.0,1459.0,1252318,38060,258.7202292069586
04013107101,2015,320.0,1566.0,1252318,38060,255.526152303169
04013107202,2010,297.0,1875.0,1292931,38060,229.71063421017826
04013107202,2011,311,2045,1292931,38060,240.53874491368833
04013107202,2012,307.0,1772.0,1292931,38060,237.44499899839974
04013107202,2013,312.0,1631.0,1292931,38060,241.3121813925105
04013107202,2014,346.0,2235.0,1292931,38060,267.60902167246354
04013107202,2015,339.0,2166.0,1292931,38060,262.19496632070855
04013107400,2010,344.0,1488.0,2585601,38060,133.04450299949605
04013107400,2011,336,1242,2585601,38060,129.95044479020544
04013107400,2012,329.0,992.0,2585601,38060,127.24314385707618
04013107400,2013,327.0,1054.0,2585601,38060,126.46962930475352
04013107400,2014,327.0,913.0,2585601,38060,126.46962930475352
04013107400,2015,311.0,996.0,2585601,38060,120.28151288617231
04013107601,2010,153.0,479.0,1310496,38060,116.7496886674969
04013107601,2011,153,442,1310496,38060,116.7496886674969
04013107601,2012,183.0,400.0,1310496,38060,139.64178448465313
04013107601,2013,203.0,415.0,1310496,38060,154.90318169609066
04013107601,2014,220.0,201.0,1310496,38060,167.87536932581253
04013107601,2015,257.0,324.0,1310496,38060,196.1089541669719
04013107602,2010,133.0,353.0,1304617,38060,101.94562848713454
04013107602,2011,138,142,1304617,38060,105.77817091146291
04013107602,2012,146.0,177.0,1304617,38060,111.91023879038829
04013107602,2013,174.0,114.0,1304617,38060,133.37247636662715
04013107602,2014,197.0,68.0,1304617,38060,151.0021715185376
04013107602,2015,231.0,356.0,1304617,38060,177.06346000397053
04013108000,2010,314.0,108.0,3793384,38060,82.775695790355
04013108000,2011,291,82,3793384,38060,76.71250788214428
04013108000,2012,289.0,112.0,3793384,38060,76.18527415099553
04013108000,2013,282.0,89.0,3793384,38060,74.33995609197487
04013108000,2014,288.0,113.0,3793384,38060,75.92165728542113
04013108000,2015,301.0,173.0,3793384,38060,79.34867653788808
04013108100,2010,176.0,132.0,1452097,38060,121.20402424906877
04013108100,2011,204,123,1452097,38060,140.4864826523297
04013108100,2012,233.0,149.0,1452097,38060,160.45760028427853
04013108100,2013,251.0,140.0,1452097,38060,172.85346640066058
04013108100,2014,250.0,134.0,1452097,38060,172.16480717197265
04013108100,2015,266.0,149.0,1452097,38060,183.1833548309789
04013108200,2010,236.0,201.0,1557172,38060,151.55679655169757
04013108200,2011,238,266,1557172,38060,152.84117618349163
04013108200,2012,268.0,234.0,1557172,38060,172.10687066040234
04013108200,2013,273.0,269.0,1557172,38060,175.31781973988743
04013108200,2014,271.0,215.0,1557172,38060,174.0334401080934
04013108200,2015,294.0,260.0,1557172,38060,188.80380587372494
04013108301,2010,175.0,191.0,2313941,38060,75.62854886965572
04013108301,2011,173,187,2313941,38060,74.76422259685964
04013108301,2012,198.0,267.0,2313941,38060,85.56830100681046
04013108301,2013,224.0,337.0,2313941,38060,96.80454255315931
04013108301,2014,238.0,323.0,2313941,38060,102.85482646273176
04013108301,2015,254.0,338.0,2313941,38060,109.76943664510028
04013108302,2010,157.0,206.0,1333564,38060,117.72963277353018
04013108302,2011,152,216,1333564,38060,113.98028141131584
04013108302,2012,166.0,74.0,1333564,38060,124.47846522551599
04013108302,2013,167.0,126.0,1333564,38060,125.22833549795885
04013108302,2014,182.0,229.0,1333564,38060,136.47638958460186
04013108302,2015,207.0,225.0,1333564,38060,155.22314639567355
04013108400,2010,266.0,403.0,2597616,38060,102.40158668563791
04013108400,2011,256,383,2597616,38060,98.55190297565153
04013108400,2012,257.0,439.0,2597616,38060,98.93687134665016
04013108400,2013,251.0,470.0,2597616,38060,96.62706112065833
04013108400,2014,241.0,519.0,2597616,38060,92.77737741067193
04013108400,2015,250.0,460.0,2597616,38060,96.24209274965968
04013108602,2010,199.0,474.0,1770566,38060,112.39343803055068
04013108602,2011,209,555,1770566,38060,118.04134948937232
04013108602,2012,209.0,655.0,1770566,38060,118.04134948937232
04013108602,2013,202.0,791.0,1770566,38060,114.08781146819717
04013108602,2014,223.0,684.0,1770566,38060,125.94842553172262
04013108602,2015,236.0,684.0,1770566,38060,133.29071042819078
04013108802,2010,135.0,312.0,1027485,38060,131.3887793982394
04013108802,2011,157,320,1027485,38060,152.80028418906358
04013108802,2012,166.0,133.0,1027485,38060,161.5595361489462
04013108802,2013,189.0,231.0,1027485,38060,183.94429115753513
04013108802,2014,206.0,251.0,1027485,38060,200.48954485953567
04013108802,2015,235.0,287.0,1027485,38060,228.713801174713
04013108901,2010,167.0,653.0,1036955,38060,161.04845436880098
04013108901,2011,173,619,1036955,38060,166.8346263820513
04013108901,2012,184.0,468.0,1036955,38060,177.44260840634357
04013108901,2013,214.0,512.0,1036955,38060,206.37346847259525
04013108901,2014,238.0,466.0,1036955,38060,229.5181565255966
04013108901,2015,239.0,535.0,1036955,38060,230.48251852780496
04013109001,2010,194.0,1819.0,650538,38060,298.2147084413209
04013109001,2011,190,2219,650538,38060,292.06595156624206
04013109001,2012,211.0,2061.0,650538,38060,324.3469251604057
04013109001,2013,238.0,2052.0,650538,38060,365.85103406718747
04013109001,2014,270.0,2289.0,650538,38060,415.0410890678177
04013109001,2015,280.0,2150.0,650538,38060,430.41298125551464
04013109003,2010,213.0,2018.0,957431,38060,222.47033989916767
04013109003,2011,215,2106,957431,38060,224.55926327850258
04013109003,2012,263.0,2615.0,957431,38060,274.69342438254034
04013109003,2013,271.0,2592.0,957431,38060,283.04911789987995
04013109003,2014,309.0,1968.0,957431,38060,322.7386621072433
04013109003,2015,358.0,2094.0,957431,38060,373.91728490094846
04013109200,2010,275.0,1977.0,2597087,38060,105.88786590514681
04013109200,2011,307,2047,2597087,38060,118.20936302865479
04013109200,2012,290.0,1569.0,2597087,38060,111.66356768179118
04013109200,2013,285.0,1527.0,2597087,38060,109.73833375624305
04013109200,2014,282.0,1363.0,2597087,38060,108.58319340091418
04013109200,2015,292.0,1464.0,2597087,38060,112.43366125201042
04013109400,2010,339.0,3398.0,2610831,38060,129.84371642591958
04013109400,2011,318,3010,2610831,38060,121.80030036413693
04013109400,2012,310.0,3106.0,2610831,38060,118.73614186441021
04013109400,2013,274.0,2834.0,2610831,38060,104.94742861564
04013109400,2014,255.0,2395.0,2610831,38060,97.67005217878906
04013109400,2015,260.0,2490.0,2610831,38060,99.58515124111825
04013109500,2010,333.0,1337.0,2463414,38060,135.17825262014424
04013109500,2011,394,1832,2463414,38060,159.94063523224276
04013109500,2012,404.0,1565.0,2463414,38060,164.00004221783263
04013109500,2013,389.0,1675.0,2463414,38060,157.9109317394478
04013109500,2014,391.0,1735.0,2463414,38060,158.72281313656575
04013109500,2015,383.0,1658.0,2463414,38060,155.4752875480938
04013109603,2010,278.0,1932.0,1322990,38060,210.13008412762002
04013109603,2011,247,1572,1322990,38060,186.69831215655446
04013109603,2012,239.0,1426.0,1322990,38060,180.65140326079563
04013109603,2013,258.0,1364.0,1322990,38060,195.01281188822287
04013109603,2014,259.0,1434.0,1322990,38060,195.76867550019276
04013109603,2015,274.0,1483.0,1322990,38060,207.1066296797406
04013109604,2010,233.0,1255.0,1056447,38060,220.55058133536278
04013109604,2011,244,1145,1056447,38060,230.96284054003655
04013109604,2012,255.0,1081.0,1056447,38060,241.37509974471035
04013109604,2013,288.0,1160.0,1056447,38060,272.6118773587317
04013109604,2014,372.0,1401.0,1056447,38060,352.12367492169506
04013109604,2015,411.0,1233.0,1056447,38060,389.0398666473567
04013109705,2010,99.0,757.0,560707,38060,176.56280374598498
04013109705,2011,119,850,560707,38060,212.23205702800215
04013109705,2012,144.0,815.0,560707,38060,256.8186236305236
04013109705,2013,161.0,967.0,560707,38060,287.1374889202382
04013109705,2014,177.0,782.0,560707,38060,315.67289154585194
04013109705,2015,219.0,812.0,560707,38060,390.578323438088
04013109801,2010,241.0,1838.0,1219661,38060,197.59588934958157
04013109801,2011,248,1637,1219661,38060,203.3351890402333
04013109801,2012,327.0,1663.0,1219661,38060,268.1072855490173
04013109801,2013,355.0,1186.0,1219661,38060,291.06448431162426
04013109801,2014,395.0,1242.0,1219661,38060,323.86048254392
04013109801,2015,462.0,1361.0,1219661,38060,378.7937795830153
04013109802,2010,314.0,1798.0,1302034,38060,241.16113711316294
